tempo,origem,destino,msg_id,delivered,forward_util
2630,1,4,1-2-1,0,1
2770,1,6,1-2-1,0,1
3085,4,8,1-2-1,0,1
3285,6,8,1-2-1,0,0
3285,8,6,1-2-1,0,0
3395,1,5,1-2-1,0,1
4970,1,3,1-2-1,0,1
5375,4,2,1-2-1,1,1
5670,1,5,1-2-1,0,0
5675,5,1,1-2-1,0,0
5785,8,3,1-2-1,0,0
5790,3,8,1-2-1,0,0
5885,3,4,1-2-1,0,0
5965,5,7,1-2-1,0,1
6650,1,3,1-2-1,0,0
6650,3,1,1-2-1,0,0
6940,3,4,1-2-1,0,0
7045,3,2,1-2-1,0,0
7160,6,4,1-2-1,0,0
7220,7,2,1-2-1,0,0
9430,1,7,1-2-1,0,0
9580,6,7,1-2-1,0,0
10005,6,3,1-2-1,0,0
10045,5,8,1-2-1,0,0
10045,8,5,1-2-1,0,0
10910,1,6,1-2-1,0,0
11665,8,7,1-2-1,0,0
12010,5,4,1-2-1,0,0
12695,1,5,1-2-1,0,0
12695,5,1,1-2-1,0,0
12800,8,4,1-2-1,0,0
13555,5,4,1-2-1,0,0
15025,1,2,1-2-1,0,0
15250,6,4,1-2-1,0,0
15295,6,2,1-2-1,0,0
16070,5,1,1-2-1,0,0
16340,8,5,1-2-1,0,0
16345,5,8,1-2-1,0,0
17015,8,6,1-2-1,0,0
17585,5,1,1-2-1,0,0
17925,5,6,1-2-1,0,0
18060,8,2,1-2-1,0,0
21490,5,3,1-2-1,0,0
27525,5,1,1-2-1,0,0
27660,5,3,1-2-1,0,0
28885,5,3,1-2-1,0,0
29685,5,4,1-2-1,0,0
31065,5,3,1-2-1,0,0
33390,5,6,1-2-1,0,0
35390,5,1,1-2-1,0,0
36870,5,1,1-2-1,0,0
39250,5,6,1-2-1,0,0
39855,5,4,1-2-1,0,0
41605,5,2,1-2-1,0,0
