tempo,origem,destino,msg_id,delivered,forward_util
795,1,7,1-2-1,0,1
1085,7,5,1-2-1,0,1
1255,1,5,1-2-1,0,0
1255,5,1,1-2-1,0,0
2155,7,3,1-2-1,0,1
3460,7,1,1-2-1,0,0
3465,1,7,1-2-1,0,0
3815,1,5,1-2-1,0,0
3815,5,1,1-2-1,0,0
4130,5,6,1-2-1,0,1
4210,5,3,1-2-1,0,0
4220,3,5,1-2-1,0,0
4995,6,3,1-2-1,0,0
5000,3,6,1-2-1,0,0
5955,3,2,1-2-1,1,1
6175,6,3,1-2-1,0,0
6185,6,4,1-2-1,0,1
6190,4,6,1-2-1,0,0
6240,6,1,1-2-1,0,0
6245,1,6,1-2-1,0,0
6590,6,2,1-2-1,0,0
7365,7,4,1-2-1,0,0
7375,4,7,1-2-1,0,0
7555,7,5,1-2-1,0,0
7560,5,7,1-2-1,0,0
7740,1,5,1-2-1,0,0
7740,5,1,1-2-1,0,0
7990,7,1,1-2-1,0,0
7995,1,7,1-2-1,0,0
8050,5,6,1-2-1,0,0
8165,4,1,1-2-1,0,0
8170,1,4,1-2-1,0,0
9325,5,1,1-2-1,0,0
9330,1,5,1-2-1,0,0
9480,5,3,1-2-1,0,0
10330,1,2,1-2-1,0,0
10375,5,4,1-2-1,0,0
10380,4,5,1-2-1,0,0
10740,7,3,1-2-1,0,0
11060,4,3,1-2-1,0,0
11745,4,5,1-2-1,0,0
11745,5,4,1-2-1,0,0
13810,4,7,1-2-1,0,0
13810,7,4,1-2-1,0,0
14670,7,6,1-2-1,0,0
15160,5,6,1-2-1,0,0
15730,5,8,1-2-1,0,1
16330,4,8,1-2-1,0,0
16330,8,4,1-2-1,0,0
16815,7,1,1-2-1,0,0
17350,5,2,1-2-1,0,0
17420,4,7,1-2-1,0,0
17420,7,4,1-2-1,0,0
17635,7,6,1-2-1,0,0
17915,7,2,1-2-1,0,0
19480,4,2,1-2-1,0,0
19555,8,5,1-2-1,0,0
19625,8,6,1-2-1,0,0
22860,8,7,1-2-1,0,0
25815,8,3,1-2-1,0,0
28665,8,6,1-2-1,0,0
31535,8,4,1-2-1,0,0
32330,8,5,1-2-1,0,0
33345,8,6,1-2-1,0,0
33450,8,2,1-2-1,0,0
