tempo,origem,destino,msg_id,delivered,forward_util
785,1,3,1-2-1,0,1
790,3,1,1-2-1,0,0
1540,3,6,1-2-1,0,1
1680,1,5,1-2-1,0,1
2025,6,8,1-2-1,0,1
2270,6,5,1-2-1,0,0
2275,5,6,1-2-1,0,0
3725,8,2,1-2-1,1,1
3880,5,4,1-2-1,0,1
3885,4,5,1-2-1,0,0
3940,4,2,1-2-1,0,0
4105,6,4,1-2-1,0,0
4495,5,7,1-2-1,0,1
4745,3,8,1-2-1,0,0
4945,3,2,1-2-1,0,0
5300,5,3,1-2-1,0,0
5460,1,4,1-2-1,0,0
5775,6,2,1-2-1,0,0
6190,1,5,1-2-1,0,0
6190,5,1,1-2-1,0,0
7335,1,8,1-2-1,0,0
7600,5,1,1-2-1,0,0
7605,1,5,1-2-1,0,0
8665,5,3,1-2-1,0,0
8805,7,1,1-2-1,0,0
8810,1,7,1-2-1,0,0
9105,5,8,1-2-1,0,0
9755,1,3,1-2-1,0,0
9875,1,6,1-2-1,0,0
11795,5,4,1-2-1,0,0
12175,1,2,1-2-1,0,0
12555,7,3,1-2-1,0,0
13635,7,5,1-2-1,0,0
13640,5,7,1-2-1,0,0
18780,5,8,1-2-1,0,0
19730,7,2,1-2-1,0,0
20660,5,2,1-2-1,0,0
