tempo,origem,destino,msg_id,delivered,forward_util
1170,1,7,1-2-1,0,1
1670,1,3,1-2-1,0,1
2075,3,8,1-2-1,0,1
2255,1,2,1-2-1,1,1
2275,7,4,1-2-1,0,1
2625,7,6,1-2-1,0,1
2785,3,1,1-2-1,0,0
3700,3,1,1-2-1,0,0
3755,8,2,1-2-1,0,0
4470,6,3,1-2-1,0,0
4480,3,6,1-2-1,0,0
4555,6,7,1-2-1,0,0
4555,7,6,1-2-1,0,0
5280,7,3,1-2-1,0,0
5285,3,7,1-2-1,0,0
6390,7,1,1-2-1,0,0
7565,3,8,1-2-1,0,0
8015,3,4,1-2-1,0,0
8025,4,3,1-2-1,0,0
8425,6,4,1-2-1,0,0
8430,4,6,1-2-1,0,0
9175,6,5,1-2-1,0,1
9180,5,6,1-2-1,0,0
9350,3,8,1-2-1,0,0
9915,3,6,1-2-1,0,0
9915,6,3,1-2-1,0,0
10780,3,1,1-2-1,0,0
11375,5,8,1-2-1,0,0
12185,5,6,1-2-1,0,0
12185,6,5,1-2-1,0,0
12220,4,3,1-2-1,0,0
12225,3,4,1-2-1,0,0
12325,7,8,1-2-1,0,0
12475,3,4,1-2-1,0,0
12475,4,3,1-2-1,0,0
13180,6,1,1-2-1,0,0
14370,6,4,1-2-1,0,0
14390,4,6,1-2-1,0,0
14930,5,8,1-2-1,0,0
15145,7,3,1-2-1,0,0
15150,3,7,1-2-1,0,0
15585,6,1,1-2-1,0,0
15625,6,7,1-2-1,0,0
15625,7,6,1-2-1,0,0
15635,4,1,1-2-1,0,0
16965,4,1,1-2-1,0,0
17155,4,8,1-2-1,0,0
18085,3,8,1-2-1,0,0
19230,3,1,1-2-1,0,0
20115,7,4,1-2-1,0,0
20120,4,7,1-2-1,0,0
20625,3,2,1-2-1,0,0
20630,4,8,1-2-1,0,0
20915,6,2,1-2-1,0,0
21120,7,8,1-2-1,0,0
21550,4,2,1-2-1,0,0
21555,7,1,1-2-1,0,0
21825,5,7,1-2-1,0,0
21825,7,5,1-2-1,0,0
23455,7,2,1-2-1,0,0
23880,5,2,1-2-1,0,0
