tempo,origem,destino,msg_id,delivered,forward_util
1265,1,8,1-2-1,0,1
2405,1,7,1-2-1,0,1
2465,7,4,1-2-1,0,1
2470,4,7,1-2-1,0,0
4080,1,5,1-2-1,0,1
4110,8,1,1-2-1,0,0
4115,1,8,1-2-1,0,0
6365,8,7,1-2-1,0,0
6370,7,8,1-2-1,0,0
7340,1,7,1-2-1,0,0
7340,7,1,1-2-1,0,0
7460,1,3,1-2-1,0,1
8020,1,4,1-2-1,0,0
8020,4,1,1-2-1,0,0
8205,4,7,1-2-1,0,0
8205,7,4,1-2-1,0,0
8720,7,6,1-2-1,0,1
9640,5,7,1-2-1,0,0
9640,7,5,1-2-1,0,0
9690,8,2,1-2-1,1,1
9735,6,8,1-2-1,0,0
11000,4,3,1-2-1,0,0
11005,3,4,1-2-1,0,0
11070,6,8,1-2-1,0,0
11235,5,2,1-2-1,0,0
11625,4,2,1-2-1,0,0
11710,1,8,1-2-1,0,0
11750,3,1,1-2-1,0,0
11755,1,3,1-2-1,0,0
12010,6,5,1-2-1,0,0
12230,7,4,1-2-1,0,0
13240,7,3,1-2-1,0,0
13245,3,7,1-2-1,0,0
13610,1,4,1-2-1,0,0
13665,3,1,1-2-1,0,0
13670,1,3,1-2-1,0,0
13715,6,8,1-2-1,0,0
14220,6,3,1-2-1,0,0
14225,3,6,1-2-1,0,0
14885,7,4,1-2-1,0,0
15615,6,8,1-2-1,0,0
17040,6,1,1-2-1,0,0
17045,1,6,1-2-1,0,0
17170,6,1,1-2-1,0,0
17175,1,6,1-2-1,0,0
17245,6,5,1-2-1,0,0
17400,6,8,1-2-1,0,0
18055,1,4,1-2-1,0,0
18305,1,7,1-2-1,0,0
18305,7,1,1-2-1,0,0
18840,7,6,1-2-1,0,0
18845,6,7,1-2-1,0,0
19600,3,7,1-2-1,0,0
19600,7,3,1-2-1,0,0
20585,3,4,1-2-1,0,0
20810,6,1,1-2-1,0,0
20815,1,6,1-2-1,0,0
21105,7,4,1-2-1,0,0
21250,3,8,1-2-1,0,0
21665,7,5,1-2-1,0,0
22230,6,1,1-2-1,0,0
22235,1,6,1-2-1,0,0
22595,7,5,1-2-1,0,0
22730,1,6,1-2-1,0,0
22730,6,1,1-2-1,0,0
22825,1,4,1-2-1,0,0
22830,6,4,1-2-1,0,0
23050,1,2,1-2-1,0,0
24000,7,3,1-2-1,0,0
24005,3,7,1-2-1,0,0
24740,6,5,1-2-1,0,0
25520,6,8,1-2-1,0,0
25710,7,8,1-2-1,0,0
28105,3,2,1-2-1,0,0
28345,6,1,1-2-1,0,0
28550,7,1,1-2-1,0,0
29675,7,8,1-2-1,0,0
32655,6,5,1-2-1,0,0
32765,7,2,1-2-1,0,0
33930,6,2,1-2-1,0,0
