tempo,origem,destino,msg_id,delivered,forward_util
690,1,4,1-2-1,0,1
985,4,6,1-2-1,0,1
1135,1,5,1-2-1,0,1
1260,4,8,1-2-1,0,1
1580,1,3,1-2-1,0,1
1600,1,7,1-2-1,0,1
1620,3,7,1-2-1,0,0
1620,7,3,1-2-1,0,0
2020,5,4,1-2-1,0,0
2025,4,5,1-2-1,0,0
2195,4,7,1-2-1,0,0
2195,7,4,1-2-1,0,0
2930,7,1,1-2-1,0,0
2935,1,7,1-2-1,0,0
3225,7,5,1-2-1,0,0
3230,5,7,1-2-1,0,0
4540,5,7,1-2-1,0,0
4540,7,5,1-2-1,0,0
5015,3,4,1-2-1,0,0
5015,4,3,1-2-1,0,0
5085,6,2,1-2-1,1,1
5090,8,7,1-2-1,0,0
5095,7,8,1-2-1,0,0
5280,4,5,1-2-1,0,0
5280,5,4,1-2-1,0,0
5515,1,7,1-2-1,0,0
5515,7,1,1-2-1,0,0
5630,8,1,1-2-1,0,0
5635,1,8,1-2-1,0,0
5815,4,6,1-2-1,0,0
5995,4,6,1-2-1,0,0
6080,1,2,1-2-1,0,0
6850,8,5,1-2-1,0,0
6855,5,8,1-2-1,0,0
7525,7,4,1-2-1,0,0
7530,4,7,1-2-1,0,0
7840,4,1,1-2-1,0,0
8365,7,3,1-2-1,0,0
8370,3,7,1-2-1,0,0
8450,7,4,1-2-1,0,0
8455,4,7,1-2-1,0,0
9185,7,1,1-2-1,0,0
9455,8,6,1-2-1,0,0
11705,3,4,1-2-1,0,0
11705,4,3,1-2-1,0,0
11810,7,5,1-2-1,0,0
11815,5,7,1-2-1,0,0
12360,4,6,1-2-1,0,0
12995,3,2,1-2-1,0,0
13980,7,1,1-2-1,0,0
14115,4,7,1-2-1,0,0
14115,7,4,1-2-1,0,0
14685,5,3,1-2-1,0,0
15075,5,7,1-2-1,0,0
15075,7,5,1-2-1,0,0
15605,8,3,1-2-1,0,0
17460,8,6,1-2-1,0,0
18005,4,2,1-2-1,0,0
18315,7,5,1-2-1,0,0
18320,5,7,1-2-1,0,0
18340,8,6,1-2-1,0,0
19975,7,8,1-2-1,0,0
19975,8,7,1-2-1,0,0
20005,5,4,1-2-1,0,0
20385,5,2,1-2-1,0,0
20500,8,5,1-2-1,0,0
20750,7,2,1-2-1,0,0
23680,8,2,1-2-1,0,0
