tempo,origem,destino,msg_id,delivered,forward_util
1415,1,6,1-2-1,0,1
1825,6,8,1-2-1,0,1
2140,6,5,1-2-1,0,1
2970,6,2,1-2-1,1,1
3625,5,3,1-2-1,0,1
3630,3,5,1-2-1,0,0
4070,3,1,1-2-1,0,0
4075,1,3,1-2-1,0,0
4860,8,2,1-2-1,0,0
5365,1,5,1-2-1,0,0
5365,5,1,1-2-1,0,0
6245,1,5,1-2-1,0,0
6245,5,1,1-2-1,0,0
6540,5,4,1-2-1,0,1
6565,1,7,1-2-1,0,1
7090,5,2,1-2-1,0,0
7315,4,6,1-2-1,0,0
7680,1,4,1-2-1,0,0
7680,4,1,1-2-1,0,0
7825,1,7,1-2-1,0,0
7825,7,1,1-2-1,0,0
8100,4,5,1-2-1,0,0
8495,1,3,1-2-1,0,0
8495,3,1,1-2-1,0,0
8580,4,8,1-2-1,0,0
8680,3,1,1-2-1,0,0
8720,1,3,1-2-1,0,0
9295,7,5,1-2-1,0,0
9420,1,2,1-2-1,0,0
9945,3,6,1-2-1,0,0
9960,4,5,1-2-1,0,0
11015,3,6,1-2-1,0,0
11650,4,7,1-2-1,0,0
11650,7,4,1-2-1,0,0
12820,3,8,1-2-1,0,0
12840,4,2,1-2-1,0,0
13840,7,1,1-2-1,0,0
15325,3,6,1-2-1,0,0
15895,7,1,1-2-1,0,0
16120,3,6,1-2-1,0,0
16770,3,4,1-2-1,0,0
17435,7,2,1-2-1,0,0
19050,3,1,1-2-1,0,0
20050,3,1,1-2-1,0,0
21935,3,2,1-2-1,0,0
