tempo,origem,destino,msg_id,delivered,forward_util
3960,1,8,1-2-1,0,1
5760,8,4,1-2-1,0,1
6355,1,5,1-2-1,0,1
8290,4,3,1-2-1,0,1
8530,4,7,1-2-1,0,1
8715,4,5,1-2-1,0,0
8715,5,4,1-2-1,0,0
9195,1,3,1-2-1,0,0
9195,3,1,1-2-1,0,0
9345,1,7,1-2-1,0,0
9345,7,1,1-2-1,0,0
9825,4,6,1-2-1,0,1
9925,3,7,1-2-1,0,0
9925,7,3,1-2-1,0,0
10485,7,2,1-2-1,1,1
10570,1,8,1-2-1,0,0
10570,8,1,1-2-1,0,0
10705,6,5,1-2-1,0,0
10710,5,6,1-2-1,0,0
10940,3,7,1-2-1,0,0
11440,6,4,1-2-1,0,0
11445,4,6,1-2-1,0,0
11535,3,6,1-2-1,0,0
11535,6,3,1-2-1,0,0
11885,3,5,1-2-1,0,0
11885,5,3,1-2-1,0,0
13045,8,6,1-2-1,0,0
13145,1,7,1-2-1,0,0
13220,5,3,1-2-1,0,0
13225,3,5,1-2-1,0,0
14305,8,3,1-2-1,0,0
14310,3,8,1-2-1,0,0
14390,8,2,1-2-1,0,0
15135,3,5,1-2-1,0,0
15140,5,3,1-2-1,0,0
15340,3,7,1-2-1,0,0
16015,1,2,1-2-1,0,0
16095,5,2,1-2-1,0,0
16195,6,5,1-2-1,0,0
16225,4,1,1-2-1,0,0
16355,6,1,1-2-1,0,0
16360,4,7,1-2-1,0,0
17385,3,5,1-2-1,0,0
18355,3,5,1-2-1,0,0
19985,6,8,1-2-1,0,0
20340,3,2,1-2-1,0,0
20775,4,5,1-2-1,0,0
20955,4,1,1-2-1,0,0
23830,4,5,1-2-1,0,0
24860,4,5,1-2-1,0,0
25315,4,7,1-2-1,0,0
25935,6,7,1-2-1,0,0
26150,6,7,1-2-1,0,0
26160,6,7,1-2-1,0,0
26675,6,7,1-2-1,0,0
28940,4,8,1-2-1,0,0
31335,6,7,1-2-1,0,0
33550,6,5,1-2-1,0,0
33680,4,3,1-2-1,0,0
34935,4,2,1-2-1,0,0
35720,6,2,1-2-1,0,0
