tempo,origem,destino,msg_id,delivered,forward_util
675,1,7,1-2-1,0,1
1050,1,3,1-2-1,0,1
1055,7,5,1-2-1,0,1
1060,5,7,1-2-1,0,0
1175,7,4,1-2-1,0,1
1180,4,7,1-2-1,0,0
1530,5,4,1-2-1,0,0
1540,4,5,1-2-1,0,0
2190,3,6,1-2-1,0,1
2710,1,3,1-2-1,0,0
2710,3,1,1-2-1,0,0
3025,3,8,1-2-1,0,1
4260,8,1,1-2-1,0,0
4265,1,8,1-2-1,0,0
4300,8,4,1-2-1,0,0
4305,4,8,1-2-1,0,0
4685,4,5,1-2-1,0,0
4685,5,4,1-2-1,0,0
5395,6,2,1-2-1,1,1
6100,7,2,1-2-1,0,0
6535,1,5,1-2-1,0,0
6535,5,1,1-2-1,0,0
6555,4,6,1-2-1,0,0
6930,8,2,1-2-1,0,0
6935,3,7,1-2-1,0,0
8260,4,2,1-2-1,0,0
8310,3,8,1-2-1,0,0
8375,3,6,1-2-1,0,0
9400,3,7,1-2-1,0,0
9770,5,4,1-2-1,0,0
10775,3,5,1-2-1,0,0
10775,5,3,1-2-1,0,0
12045,1,2,1-2-1,0,0
12290,3,4,1-2-1,0,0
12550,5,6,1-2-1,0,0
12680,3,2,1-2-1,0,0
14170,5,2,1-2-1,0,0
