tempo,origem,destino,msg_id,delivered,forward_util
1070,1,8,1-2-1,0,1
1405,8,2,1-2-1,1,1
6330,1,5,1-2-1,0,1
7290,1,4,1-2-1,0,1
7935,5,1,1-2-1,0,0
8100,5,6,1-2-1,0,1
8280,4,6,1-2-1,0,0
8280,6,4,1-2-1,0,0
8870,5,7,1-2-1,0,1
9200,4,8,1-2-1,0,0
9530,5,1,1-2-1,0,0
9535,1,5,1-2-1,0,0
10185,7,6,1-2-1,0,0
10190,6,7,1-2-1,0,0
10225,6,3,1-2-1,0,1
10320,3,7,1-2-1,0,0
10320,7,3,1-2-1,0,0
10360,5,2,1-2-1,0,0
10475,7,2,1-2-1,0,0
10610,3,5,1-2-1,0,0
10740,1,3,1-2-1,0,0
10740,3,1,1-2-1,0,0
11195,4,7,1-2-1,0,0
11735,4,5,1-2-1,0,0
11940,6,5,1-2-1,0,0
12265,6,8,1-2-1,0,0
12280,6,8,1-2-1,0,0
12460,3,4,1-2-1,0,0
12460,4,3,1-2-1,0,0
12860,6,7,1-2-1,0,0
13520,4,7,1-2-1,0,0
15090,3,1,1-2-1,0,0
15095,1,3,1-2-1,0,0
15340,6,2,1-2-1,0,0
16035,3,7,1-2-1,0,0
16235,4,3,1-2-1,0,0
16240,3,4,1-2-1,0,0
16310,1,7,1-2-1,0,0
17465,3,7,1-2-1,0,0
18595,1,8,1-2-1,0,0
18805,1,2,1-2-1,0,0
18825,3,2,1-2-1,0,0
19250,4,7,1-2-1,0,0
19790,4,5,1-2-1,0,0
20345,4,8,1-2-1,0,0
24010,4,8,1-2-1,0,0
25095,4,1,1-2-1,0,0
27550,4,1,1-2-1,0,0
29895,4,3,1-2-1,0,0
32750,4,5,1-2-1,0,0
36075,4,8,1-2-1,0,0
36615,4,1,1-2-1,0,0
38215,4,3,1-2-1,0,0
39485,4,8,1-2-1,0,0
42635,4,1,1-2-1,0,0
44085,4,1,1-2-1,0,0
45980,4,6,1-2-1,0,0
49320,4,2,1-2-1,0,0
