tempo,origem,destino,msg_id,delivered,forward_util
1155,1,4,1-2-1,0,1
2220,4,6,1-2-1,0,1
2880,1,8,1-2-1,0,1
2995,4,2,1-2-1,1,1
3175,1,4,1-2-1,0,0
3905,6,5,1-2-1,0,1
4065,6,3,1-2-1,0,1
4070,3,6,1-2-1,0,0
4130,8,3,1-2-1,0,0
4135,3,8,1-2-1,0,0
4165,5,4,1-2-1,0,0
4285,1,7,1-2-1,0,1
4285,3,4,1-2-1,0,0
4310,3,5,1-2-1,0,0
4310,5,3,1-2-1,0,0
4370,8,2,1-2-1,0,0
4435,5,4,1-2-1,0,0
6535,1,7,1-2-1,0,0
6535,7,1,1-2-1,0,0
6610,7,8,1-2-1,0,0
7180,7,3,1-2-1,0,0
7185,3,7,1-2-1,0,0
8395,7,3,1-2-1,0,0
8400,3,7,1-2-1,0,0
9875,6,4,1-2-1,0,0
10275,3,8,1-2-1,0,0
11185,1,5,1-2-1,0,0
11190,5,1,1-2-1,0,0
11225,7,4,1-2-1,0,0
11280,7,8,1-2-1,0,0
11625,3,4,1-2-1,0,0
12140,6,2,1-2-1,0,0
12430,3,6,1-2-1,0,0
12570,7,5,1-2-1,0,0
12575,5,7,1-2-1,0,0
12605,1,6,1-2-1,0,0
12650,5,2,1-2-1,0,0
12655,7,2,1-2-1,0,0
13115,1,8,1-2-1,0,0
13970,3,6,1-2-1,0,0
14565,3,8,1-2-1,0,0
15635,3,2,1-2-1,0,0
15880,1,3,1-2-1,0,0
17310,1,8,1-2-1,0,0
19765,1,3,1-2-1,0,0
19965,1,7,1-2-1,0,0
20475,1,5,1-2-1,0,0
29475,1,7,1-2-1,0,0
30640,1,3,1-2-1,0,0
34125,1,3,1-2-1,0,0
34575,1,6,1-2-1,0,0
36560,1,6,1-2-1,0,0
37350,1,2,1-2-1,0,0
