tempo,origem,destino,msg_id,delivered,forward_util
175,1,5,1-2-1,0,1
635,5,4,1-2-1,0,1
970,5,7,1-2-1,0,1
1510,5,2,1-2-1,1,1
2535,4,6,1-2-1,0,1
3730,1,5,1-2-1,0,0
5575,7,2,1-2-1,0,0
5835,6,7,1-2-1,0,0
5890,4,7,1-2-1,0,0
6535,4,7,1-2-1,0,0
7230,6,7,1-2-1,0,0
7675,4,2,1-2-1,0,0
11475,6,7,1-2-1,0,0
14935,6,7,1-2-1,0,0
15210,1,8,1-2-1,0,1
15600,8,3,1-2-1,0,1
15600,8,4,1-2-1,0,0
15605,3,8,1-2-1,0,0
15610,1,7,1-2-1,0,0
15855,3,6,1-2-1,0,0
15855,6,3,1-2-1,0,0
15870,6,7,1-2-1,0,0
15885,3,7,1-2-1,0,0
16265,8,2,1-2-1,0,0
16930,6,7,1-2-1,0,0
17005,6,1,1-2-1,0,0
17010,1,6,1-2-1,0,0
17615,1,7,1-2-1,0,0
17925,6,7,1-2-1,0,0
18125,1,3,1-2-1,0,0
18125,3,1,1-2-1,0,0
19000,1,6,1-2-1,0,0
19000,6,1,1-2-1,0,0
20165,3,5,1-2-1,0,0
20560,6,8,1-2-1,0,0
21075,3,1,1-2-1,0,0
21080,1,3,1-2-1,0,0
21470,1,4,1-2-1,0,0
21845,6,8,1-2-1,0,0
24310,3,6,1-2-1,0,0
24310,6,3,1-2-1,0,0
24590,1,5,1-2-1,0,0
25070,6,5,1-2-1,0,0
25220,1,7,1-2-1,0,0
26110,3,6,1-2-1,0,0
26110,6,3,1-2-1,0,0
27045,1,7,1-2-1,0,0
27335,6,2,1-2-1,0,0
28590,3,8,1-2-1,0,0
29690,1,2,1-2-1,0,0
30155,3,8,1-2-1,0,0
31340,3,1,1-2-1,0,0
31510,3,8,1-2-1,0,0
34670,3,2,1-2-1,0,0
