tempo,origem,destino,msg_id,delivered,forward_util
4315,1,6,1-2-1,0,1
4535,1,2,1-2-1,1,1
6585,6,1,1-2-1,0,0
6650,6,5,1-2-1,0,1
6655,5,6,1-2-1,0,0
6990,6,7,1-2-1,0,1
7775,5,1,1-2-1,0,0
8115,6,3,1-2-1,0,1
8415,5,2,1-2-1,0,0
8430,3,2,1-2-1,0,0
9235,6,1,1-2-1,0,0
9635,7,8,1-2-1,0,1
9730,7,1,1-2-1,0,0
10170,8,4,1-2-1,0,1
10180,4,8,1-2-1,0,0
10875,4,6,1-2-1,0,0
10875,6,4,1-2-1,0,0
11310,8,6,1-2-1,0,0
11315,6,8,1-2-1,0,0
11530,8,2,1-2-1,0,0
11570,7,3,1-2-1,0,0
11945,7,1,1-2-1,0,0
11965,4,5,1-2-1,0,0
12225,6,1,1-2-1,0,0
14755,4,8,1-2-1,0,0
15055,4,8,1-2-1,0,0
16365,7,3,1-2-1,0,0
16515,4,6,1-2-1,0,0
16515,6,4,1-2-1,0,0
18015,4,5,1-2-1,0,0
18490,7,3,1-2-1,0,0
19420,6,5,1-2-1,0,0
19510,6,4,1-2-1,0,0
19515,4,6,1-2-1,0,0
19630,7,3,1-2-1,0,0
20965,4,7,1-2-1,0,0
20965,7,4,1-2-1,0,0
21355,6,7,1-2-1,0,0
21355,7,6,1-2-1,0,0
21855,4,5,1-2-1,0,0
21900,6,3,1-2-1,0,0
21920,7,5,1-2-1,0,0
23465,6,2,1-2-1,0,0
24635,7,1,1-2-1,0,0
24770,7,3,1-2-1,0,0
25360,4,3,1-2-1,0,0
25625,4,2,1-2-1,0,0
28300,7,1,1-2-1,0,0
28560,7,5,1-2-1,0,0
29020,7,3,1-2-1,0,0
30140,7,5,1-2-1,0,0
30395,7,1,1-2-1,0,0
30500,7,8,1-2-1,0,0
31895,7,6,1-2-1,0,0
34380,7,5,1-2-1,0,0
37715,7,3,1-2-1,0,0
41730,7,8,1-2-1,0,0
43715,7,8,1-2-1,0,0
47285,7,4,1-2-1,0,0
47670,7,3,1-2-1,0,0
48180,7,6,1-2-1,0,0
