tempo,origem,destino,msg_id,delivered,forward_util
1380,1,7,1-2-1,0,1
1590,7,2,1-2-1,1,1
1805,1,6,1-2-1,0,1
3280,1,7,1-2-1,0,0
4770,1,2,1-2-1,0,0
5120,6,8,1-2-1,0,1
6705,6,1,1-2-1,0,0
9985,6,8,1-2-1,0,0
9985,8,6,1-2-1,0,0
10485,6,8,1-2-1,0,0
10485,8,6,1-2-1,0,0
11680,6,3,1-2-1,0,1
13830,3,2,1-2-1,0,0
14135,8,3,1-2-1,0,0
15010,8,3,1-2-1,0,0
15395,6,2,1-2-1,0,0
15525,8,1,1-2-1,0,0
15880,8,5,1-2-1,0,1
15885,5,8,1-2-1,0,0
19815,8,6,1-2-1,0,0
20300,5,4,1-2-1,0,1
20350,4,2,1-2-1,0,0
20660,5,2,1-2-1,0,0
20955,8,1,1-2-1,0,0
21110,8,1,1-2-1,0,0
25030,8,1,1-2-1,0,0
26030,8,2,1-2-1,0,0
