tempo,origem,destino,msg_id,delivered,forward_util
580,1,3,1-2-1,0,1
615,1,6,1-2-1,0,1
665,1,8,1-2-1,0,1
1305,6,5,1-2-1,0,1
1950,8,1,1-2-1,0,0
1955,1,8,1-2-1,0,0
2725,6,2,1-2-1,1,1
3120,3,2,1-2-1,0,0
3920,1,8,1-2-1,0,0
3925,8,1,1-2-1,0,0
4355,5,8,1-2-1,0,0
4360,8,5,1-2-1,0,0
4480,8,7,1-2-1,0,1
5170,1,3,1-2-1,0,0
6345,8,1,1-2-1,0,0
6360,1,8,1-2-1,0,0
6835,5,6,1-2-1,0,0
7140,7,3,1-2-1,0,0
7225,1,6,1-2-1,0,0
7270,1,8,1-2-1,0,0
7270,8,1,1-2-1,0,0
7520,7,2,1-2-1,0,0
8260,8,3,1-2-1,0,0
8290,5,4,1-2-1,0,1
8515,4,8,1-2-1,0,0
8515,8,4,1-2-1,0,0
8920,1,6,1-2-1,0,0
9675,5,4,1-2-1,0,0
10595,8,4,1-2-1,0,0
10600,4,8,1-2-1,0,0
10650,1,6,1-2-1,0,0
11925,4,1,1-2-1,0,0
11930,1,4,1-2-1,0,0
13120,8,4,1-2-1,0,0
13125,4,8,1-2-1,0,0
13155,8,7,1-2-1,0,0
13570,8,1,1-2-1,0,0
13575,1,8,1-2-1,0,0
15310,5,1,1-2-1,0,0
15315,1,5,1-2-1,0,0
15340,5,6,1-2-1,0,0
16255,8,2,1-2-1,0,0
16420,5,3,1-2-1,0,0
18015,4,7,1-2-1,0,0
18095,1,6,1-2-1,0,0
19595,5,1,1-2-1,0,0
19600,1,5,1-2-1,0,0
20500,1,4,1-2-1,0,0
20500,4,1,1-2-1,0,0
21135,4,5,1-2-1,0,0
21205,4,6,1-2-1,0,0
23245,4,2,1-2-1,0,0
23635,5,6,1-2-1,0,0
24585,5,7,1-2-1,0,0
26230,1,2,1-2-1,0,0
36565,5,7,1-2-1,0,0
37970,5,3,1-2-1,0,0
39860,5,3,1-2-1,0,0
42540,5,8,1-2-1,0,0
45655,5,1,1-2-1,0,0
46060,5,7,1-2-1,0,0
46625,5,2,1-2-1,0,0
