tempo,origem,destino,msg_id,delivered,forward_util
940,1,3,1-2-1,0,1
1750,3,4,1-2-1,0,1
2655,4,5,1-2-1,0,1
2780,4,6,1-2-1,0,1
2945,5,7,1-2-1,0,1
2950,7,5,1-2-1,0,0
3355,1,5,1-2-1,0,0
3355,5,1,1-2-1,0,0
3785,7,5,1-2-1,0,0
3790,5,7,1-2-1,0,0
4030,7,4,1-2-1,0,0
4035,4,7,1-2-1,0,0
4145,7,3,1-2-1,0,0
4150,3,7,1-2-1,0,0
4835,4,2,1-2-1,1,1
5475,3,2,1-2-1,0,0
6275,5,4,1-2-1,0,0
6370,5,2,1-2-1,0,0
6775,6,3,1-2-1,0,0
9250,1,4,1-2-1,0,0
9320,1,7,1-2-1,0,0
9320,7,1,1-2-1,0,0
9735,6,1,1-2-1,0,0
9740,1,6,1-2-1,0,0
11660,7,3,1-2-1,0,0
11850,7,5,1-2-1,0,0
12455,1,5,1-2-1,0,0
13390,7,5,1-2-1,0,0
15985,7,8,1-2-1,0,1
16755,8,4,1-2-1,0,0
17395,6,1,1-2-1,0,0
17400,1,6,1-2-1,0,0
18005,6,8,1-2-1,0,0
18005,8,6,1-2-1,0,0
19085,6,5,1-2-1,0,0
19120,6,3,1-2-1,0,0
19630,8,1,1-2-1,0,0
19635,1,8,1-2-1,0,0
19835,7,3,1-2-1,0,0
20450,8,4,1-2-1,0,0
20695,8,5,1-2-1,0,0
21180,8,1,1-2-1,0,0
21295,6,5,1-2-1,0,0
21365,6,2,1-2-1,0,0
22055,1,7,1-2-1,0,0
22055,7,1,1-2-1,0,0
22140,7,4,1-2-1,0,0
22145,1,4,1-2-1,0,0
22360,7,2,1-2-1,0,0
24680,1,7,1-2-1,0,0
25515,8,3,1-2-1,0,0
25650,8,1,1-2-1,0,0
25655,1,8,1-2-1,0,0
27200,8,5,1-2-1,0,0
28700,8,7,1-2-1,0,0
28910,8,7,1-2-1,0,0
28990,1,4,1-2-1,0,0
29140,8,1,1-2-1,0,0
29150,1,8,1-2-1,0,0
30645,8,7,1-2-1,0,0
30765,8,3,1-2-1,0,0
32250,8,5,1-2-1,0,0
32975,1,5,1-2-1,0,0
33245,1,7,1-2-1,0,0
33840,8,4,1-2-1,0,0
34450,1,7,1-2-1,0,0
34650,8,2,1-2-1,0,0
35205,1,8,1-2-1,0,0
36355,1,7,1-2-1,0,0
36950,1,2,1-2-1,0,0
