tempo,origem,destino,msg_id,delivered,forward_util
385,1,8,1-2-1,0,1
555,1,6,1-2-1,0,1
1965,8,3,1-2-1,0,1
1970,8,5,1-2-1,0,1
1975,5,8,1-2-1,0,0
2055,3,1,1-2-1,0,0
2060,1,3,1-2-1,0,0
2525,1,2,1-2-1,1,1
3415,6,2,1-2-1,0,0
3740,8,3,1-2-1,0,0
3745,3,8,1-2-1,0,0
3950,3,6,1-2-1,0,0
3970,5,1,1-2-1,0,0
4530,8,4,1-2-1,0,1
4535,4,8,1-2-1,0,0
4600,8,1,1-2-1,0,0
5250,5,4,1-2-1,0,0
5255,4,5,1-2-1,0,0
6640,8,5,1-2-1,0,0
6645,5,8,1-2-1,0,0
6910,4,7,1-2-1,0,1
7185,8,4,1-2-1,0,0
7195,4,8,1-2-1,0,0
7580,4,2,1-2-1,0,0
7955,3,5,1-2-1,0,0
7955,5,3,1-2-1,0,0
8105,3,2,1-2-1,0,0
9390,8,3,1-2-1,0,0
9650,7,4,1-2-1,0,0
9760,7,1,1-2-1,0,0
10265,7,3,1-2-1,0,0
10745,8,6,1-2-1,0,0
12230,5,6,1-2-1,0,0
12295,5,4,1-2-1,0,0
14105,5,1,1-2-1,0,0
14330,7,6,1-2-1,0,0
14595,7,2,1-2-1,0,0
15275,5,3,1-2-1,0,0
15640,8,2,1-2-1,0,0
18710,5,4,1-2-1,0,0
19560,5,3,1-2-1,0,0
22765,5,7,1-2-1,0,0
24710,5,1,1-2-1,0,0
26005,5,6,1-2-1,0,0
26990,5,4,1-2-1,0,0
27410,5,6,1-2-1,0,0
29390,5,8,1-2-1,0,0
31610,5,1,1-2-1,0,0
33035,5,2,1-2-1,0,0
