tempo,origem,destino,msg_id,delivered,forward_util
0,1,8,1-2-1,0,1
540,8,2,1-2-1,1,1
1200,1,7,1-2-1,0,1
2175,1,4,1-2-1,0,1
2545,1,8,1-2-1,0,0
4000,4,5,1-2-1,0,1
4120,1,8,1-2-1,0,0
4985,7,4,1-2-1,0,0
4990,4,7,1-2-1,0,0
5130,5,3,1-2-1,0,1
5135,3,5,1-2-1,0,0
5605,1,4,1-2-1,0,0
5605,4,1,1-2-1,0,0
5760,3,4,1-2-1,0,0
5760,4,3,1-2-1,0,0
5830,4,8,1-2-1,0,0
6210,5,6,1-2-1,0,1
6255,5,2,1-2-1,0,0
6485,1,3,1-2-1,0,0
6485,3,1,1-2-1,0,0
6820,6,1,1-2-1,0,0
6825,1,6,1-2-1,0,0
6910,3,5,1-2-1,0,0
7210,1,7,1-2-1,0,0
7210,7,1,1-2-1,0,0
7400,4,5,1-2-1,0,0
8455,4,8,1-2-1,0,0
9600,3,5,1-2-1,0,0
10275,1,8,1-2-1,0,0
10520,4,3,1-2-1,0,0
10525,3,4,1-2-1,0,0
10545,7,8,1-2-1,0,0
10565,6,5,1-2-1,0,0
11055,7,3,1-2-1,0,0
11060,3,7,1-2-1,0,0
11215,1,8,1-2-1,0,0
11750,7,5,1-2-1,0,0
11975,7,4,1-2-1,0,0
11995,4,7,1-2-1,0,0
12000,4,6,1-2-1,0,0
12000,6,4,1-2-1,0,0
12165,3,7,1-2-1,0,0
12500,4,2,1-2-1,0,0
13270,3,7,1-2-1,0,0
13270,7,3,1-2-1,0,0
13830,6,4,1-2-1,0,0
14580,6,8,1-2-1,0,0
14620,1,6,1-2-1,0,0
14620,6,1,1-2-1,0,0
14660,1,8,1-2-1,0,0
14795,6,5,1-2-1,0,0
14895,7,8,1-2-1,0,0
15470,6,1,1-2-1,0,0
15475,1,6,1-2-1,0,0
15805,6,8,1-2-1,0,0
16085,6,3,1-2-1,0,0
16090,3,6,1-2-1,0,0
17065,1,8,1-2-1,0,0
17490,7,5,1-2-1,0,0
18185,6,4,1-2-1,0,0
18300,7,2,1-2-1,0,0
19520,3,6,1-2-1,0,0
19520,6,3,1-2-1,0,0
20100,6,2,1-2-1,0,0
20430,1,6,1-2-1,0,0
20515,1,2,1-2-1,0,0
21120,3,5,1-2-1,0,0
24730,3,2,1-2-1,0,0
