tempo,origem,destino,msg_id,delivered,forward_util
1110,1,4,1-2-1,0,1
1665,4,5,1-2-1,0,1
1920,4,7,1-2-1,0,1
2195,7,3,1-2-1,0,1
3190,5,2,1-2-1,1,1
3315,1,6,1-2-1,0,1
3800,3,2,1-2-1,0,0
4180,7,8,1-2-1,0,1
4280,7,5,1-2-1,0,0
4640,4,7,1-2-1,0,0
4640,7,4,1-2-1,0,0
5020,6,3,1-2-1,0,0
5745,7,1,1-2-1,0,0
5750,1,7,1-2-1,0,0
5790,1,5,1-2-1,0,0
5970,4,7,1-2-1,0,0
5970,7,4,1-2-1,0,0
6140,4,8,1-2-1,0,0
6140,8,4,1-2-1,0,0
6170,4,3,1-2-1,0,0
6715,1,5,1-2-1,0,0
6730,1,5,1-2-1,0,0
6790,1,5,1-2-1,0,0
6820,1,5,1-2-1,0,0
6840,1,5,1-2-1,0,0
7315,1,4,1-2-1,0,0
7315,4,1,1-2-1,0,0
7370,4,5,1-2-1,0,0
7875,7,6,1-2-1,0,0
7880,6,7,1-2-1,0,0
8400,4,6,1-2-1,0,0
8400,6,4,1-2-1,0,0
8565,6,2,1-2-1,0,0
8960,4,3,1-2-1,0,0
9150,7,5,1-2-1,0,0
9250,4,2,1-2-1,0,0
9710,1,5,1-2-1,0,0
9715,1,6,1-2-1,0,0
9905,1,8,1-2-1,0,0
9905,8,1,1-2-1,0,0
10155,1,3,1-2-1,0,0
10685,8,6,1-2-1,0,0
11465,8,7,1-2-1,0,0
11470,7,8,1-2-1,0,0
11730,7,2,1-2-1,0,0
14725,1,3,1-2-1,0,0
17970,8,6,1-2-1,0,0
19730,8,6,1-2-1,0,0
19735,8,4,1-2-1,0,0
19830,1,7,1-2-1,0,0
19990,8,1,1-2-1,0,0
20000,1,8,1-2-1,0,0
20405,1,4,1-2-1,0,0
20830,1,7,1-2-1,0,0
21610,1,6,1-2-1,0,0
21680,8,5,1-2-1,0,0
22360,1,4,1-2-1,0,0
23085,8,6,1-2-1,0,0
25830,8,3,1-2-1,0,0
26780,1,6,1-2-1,0,0
28175,8,5,1-2-1,0,0
31260,1,6,1-2-1,0,0
31280,1,3,1-2-1,0,0
32185,1,7,1-2-1,0,0
32395,8,3,1-2-1,0,0
32890,8,6,1-2-1,0,0
32985,8,7,1-2-1,0,0
33775,8,4,1-2-1,0,0
34215,1,4,1-2-1,0,0
35505,1,5,1-2-1,0,0
37005,1,2,1-2-1,0,0
37250,8,6,1-2-1,0,0
40715,8,2,1-2-1,0,0
