tempo,origem,destino,msg_id,delivered,forward_util
1460,1,3,1-2-1,0,1
1565,1,2,1-2-1,1,1
2910,3,6,1-2-1,0,1
3105,3,1,1-2-1,0,0
3340,6,1,1-2-1,0,0
4085,3,6,1-2-1,0,0
4085,6,3,1-2-1,0,0
6335,6,1,1-2-1,0,0
6450,6,5,1-2-1,0,1
6455,5,1,1-2-1,0,0
6620,3,1,1-2-1,0,0
6630,6,3,1-2-1,0,0
6635,3,6,1-2-1,0,0
6695,3,6,1-2-1,0,0
7870,5,1,1-2-1,0,0
9105,6,1,1-2-1,0,0
9625,3,7,1-2-1,0,1
9985,5,4,1-2-1,0,1
10085,6,7,1-2-1,0,0
10085,7,6,1-2-1,0,0
10090,4,1,1-2-1,0,0
10160,5,2,1-2-1,0,0
11155,6,7,1-2-1,0,0
11160,7,6,1-2-1,0,0
11405,6,8,1-2-1,0,1
11665,8,4,1-2-1,0,0
11670,4,8,1-2-1,0,0
12360,4,8,1-2-1,0,0
12360,8,4,1-2-1,0,0
13990,3,5,1-2-1,0,0
14095,4,3,1-2-1,0,0
14100,3,4,1-2-1,0,0
14570,6,4,1-2-1,0,0
14575,4,6,1-2-1,0,0
14685,6,2,1-2-1,0,0
15035,4,6,1-2-1,0,0
15245,3,6,1-2-1,0,0
15390,4,5,1-2-1,0,0
16160,3,2,1-2-1,0,0
16210,8,4,1-2-1,0,0
16215,4,8,1-2-1,0,0
16215,7,3,1-2-1,0,0
16765,8,5,1-2-1,0,0
16840,8,6,1-2-1,0,0
17090,7,3,1-2-1,0,0
17355,8,1,1-2-1,0,0
17640,7,6,1-2-1,0,0
17920,7,2,1-2-1,0,0
19185,8,2,1-2-1,0,0
19250,4,7,1-2-1,0,0
22730,4,8,1-2-1,0,0
23095,4,1,1-2-1,0,0
24520,4,7,1-2-1,0,0
24555,4,3,1-2-1,0,0
25325,4,6,1-2-1,0,0
27750,4,2,1-2-1,0,0
