tempo,origem,destino,msg_id,delivered,forward_util
695,1,8,1-2-1,0,1
1080,8,7,1-2-1,0,1
1150,8,4,1-2-1,0,1
1155,4,8,1-2-1,0,0
1225,4,5,1-2-1,0,1
1235,1,7,1-2-1,0,0
1235,7,1,1-2-1,0,0
1265,8,4,1-2-1,0,0
1310,8,5,1-2-1,0,0
1315,5,8,1-2-1,0,0
1760,7,4,1-2-1,0,0
1765,4,7,1-2-1,0,0
1785,5,3,1-2-1,0,1
1790,3,5,1-2-1,0,0
2080,4,3,1-2-1,0,0
2085,3,4,1-2-1,0,0
2200,4,8,1-2-1,0,0
2200,8,4,1-2-1,0,0
2210,1,3,1-2-1,0,0
2210,3,1,1-2-1,0,0
2230,7,2,1-2-1,1,1
2260,8,1,1-2-1,0,0
2265,1,8,1-2-1,0,0
2600,8,7,1-2-1,0,0
2880,3,6,1-2-1,0,1
2995,4,5,1-2-1,0,0
2995,5,4,1-2-1,0,0
3335,8,6,1-2-1,0,0
3345,6,8,1-2-1,0,0
3520,6,7,1-2-1,0,0
3875,8,7,1-2-1,0,0
3905,5,2,1-2-1,0,0
4350,6,7,1-2-1,0,0
4640,3,6,1-2-1,0,0
4640,6,3,1-2-1,0,0
4895,1,5,1-2-1,0,0
5585,1,3,1-2-1,0,0
5705,8,4,1-2-1,0,0
5710,4,8,1-2-1,0,0
6400,4,1,1-2-1,0,0
6405,1,4,1-2-1,0,0
6875,4,7,1-2-1,0,0
7165,3,6,1-2-1,0,0
7165,6,3,1-2-1,0,0
7980,4,1,1-2-1,0,0
7985,1,4,1-2-1,0,0
8195,8,6,1-2-1,0,0
8200,6,8,1-2-1,0,0
8385,8,4,1-2-1,0,0
8390,4,8,1-2-1,0,0
10225,6,2,1-2-1,0,0
10615,1,3,1-2-1,0,0
10615,3,1,1-2-1,0,0
10820,3,5,1-2-1,0,0
11255,3,4,1-2-1,0,0
11255,4,3,1-2-1,0,0
11540,3,2,1-2-1,0,0
13745,8,6,1-2-1,0,0
14120,4,6,1-2-1,0,0
14215,8,7,1-2-1,0,0
14285,1,3,1-2-1,0,0
14430,8,5,1-2-1,0,0
14990,1,8,1-2-1,0,0
14990,8,1,1-2-1,0,0
15490,8,5,1-2-1,0,0
17435,1,2,1-2-1,0,0
17790,4,2,1-2-1,0,0
17820,8,5,1-2-1,0,0
18260,8,7,1-2-1,0,0
19395,8,7,1-2-1,0,0
21055,8,3,1-2-1,0,0
21490,8,7,1-2-1,0,0
21655,8,6,1-2-1,0,0
23325,8,2,1-2-1,0,0
