tempo,origem,destino,msg_id,delivered,forward_util
20,1,3,1-2-1,0,1
270,3,2,1-2-1,1,1
1460,1,4,1-2-1,0,1
3140,4,7,1-2-1,0,1
4205,7,3,1-2-1,0,0
4855,7,6,1-2-1,0,1
4860,6,7,1-2-1,0,0
5630,1,8,1-2-1,0,1
5650,4,8,1-2-1,0,0
5650,8,4,1-2-1,0,0
5660,1,4,1-2-1,0,0
5660,4,1,1-2-1,0,0
6195,8,5,1-2-1,0,1
6200,5,8,1-2-1,0,0
6205,4,2,1-2-1,0,0
6325,7,3,1-2-1,0,0
6470,6,2,1-2-1,0,0
6690,7,1,1-2-1,0,0
6695,1,7,1-2-1,0,0
7155,1,4,1-2-1,0,0
7330,5,3,1-2-1,0,0
7350,1,6,1-2-1,0,0
7390,5,7,1-2-1,0,0
7390,7,5,1-2-1,0,0
7525,7,4,1-2-1,0,0
7965,5,4,1-2-1,0,0
8335,7,8,1-2-1,0,0
8335,8,7,1-2-1,0,0
8445,8,6,1-2-1,0,0
9115,7,5,1-2-1,0,0
9120,5,7,1-2-1,0,0
9185,8,1,1-2-1,0,0
9205,1,8,1-2-1,0,0
9630,8,7,1-2-1,0,0
9635,7,8,1-2-1,0,0
11845,5,2,1-2-1,0,0
13670,8,6,1-2-1,0,0
15395,8,3,1-2-1,0,0
15735,7,1,1-2-1,0,0
15740,1,7,1-2-1,0,0
16380,8,1,1-2-1,0,0
16385,1,8,1-2-1,0,0
17230,8,3,1-2-1,0,0
17235,7,4,1-2-1,0,0
19565,1,5,1-2-1,0,0
19865,1,6,1-2-1,0,0
20380,8,4,1-2-1,0,0
21485,8,4,1-2-1,0,0
21860,8,5,1-2-1,0,0
21950,1,2,1-2-1,0,0
22130,8,2,1-2-1,0,0
23195,7,8,1-2-1,0,0
24875,7,1,1-2-1,0,0
26755,7,6,1-2-1,0,0
28190,7,4,1-2-1,0,0
29885,7,5,1-2-1,0,0
29895,7,5,1-2-1,0,0
30305,7,8,1-2-1,0,0
31640,7,5,1-2-1,0,0
32645,7,3,1-2-1,0,0
33290,7,8,1-2-1,0,0
34880,7,8,1-2-1,0,0
35085,7,4,1-2-1,0,0
35120,7,4,1-2-1,0,0
35175,7,4,1-2-1,0,0
35245,7,4,1-2-1,0,0
35840,7,6,1-2-1,0,0
41680,7,3,1-2-1,0,0
41865,7,4,1-2-1,0,0
42615,7,2,1-2-1,0,0
