tempo,origem,destino,msg_id,delivered,forward_util
480,1,5,1-2-1,0,1
2440,1,3,1-2-1,0,1
2550,1,7,1-2-1,0,1
2820,5,8,1-2-1,0,1
2915,1,4,1-2-1,0,1
3970,3,6,1-2-1,0,1
4465,8,6,1-2-1,0,0
4470,6,8,1-2-1,0,0
4490,5,2,1-2-1,1,1
4535,8,5,1-2-1,0,0
4555,3,6,1-2-1,0,0
4555,6,3,1-2-1,0,0
4655,3,2,1-2-1,0,0
4970,7,4,1-2-1,0,0
4975,4,7,1-2-1,0,0
5240,4,6,1-2-1,0,0
5240,6,4,1-2-1,0,0
5420,6,4,1-2-1,0,0
5425,4,6,1-2-1,0,0
5560,1,4,1-2-1,0,0
5560,4,1,1-2-1,0,0
5600,8,2,1-2-1,0,0
5710,7,4,1-2-1,0,0
5715,4,7,1-2-1,0,0
5950,7,3,1-2-1,0,0
6200,6,5,1-2-1,0,0
6400,4,1,1-2-1,0,0
6405,1,4,1-2-1,0,0
6625,6,4,1-2-1,0,0
6630,4,6,1-2-1,0,0
7240,7,3,1-2-1,0,0
7405,1,3,1-2-1,0,0
8265,7,1,1-2-1,0,0
8270,1,7,1-2-1,0,0
8675,4,7,1-2-1,0,0
8675,7,4,1-2-1,0,0
9260,6,2,1-2-1,0,0
9275,1,2,1-2-1,0,0
9690,4,1,1-2-1,0,0
9785,7,5,1-2-1,0,0
9955,7,3,1-2-1,0,0
10410,4,2,1-2-1,0,0
10605,7,4,1-2-1,0,0
10775,7,8,1-2-1,0,0
12375,7,2,1-2-1,0,0
