tempo,origem,destino,msg_id,delivered,forward_util
1000,1,4,1-2-1,0,1
1095,4,7,1-2-1,0,1
2590,7,6,1-2-1,0,1
2595,6,7,1-2-1,0,0
3000,1,6,1-2-1,0,0
3000,6,1,1-2-1,0,0
3065,6,2,1-2-1,1,1
4095,7,8,1-2-1,0,1
4300,1,8,1-2-1,0,0
4300,8,1,1-2-1,0,0
4460,1,4,1-2-1,0,0
4465,4,1,1-2-1,0,0
5805,7,6,1-2-1,0,0
6795,4,5,1-2-1,0,1
6815,5,4,1-2-1,0,0
6990,5,3,1-2-1,0,1
7010,4,3,1-2-1,0,0
7015,3,4,1-2-1,0,0
7385,3,6,1-2-1,0,0
7750,3,1,1-2-1,0,0
7755,1,3,1-2-1,0,0
8155,5,1,1-2-1,0,0
8160,1,5,1-2-1,0,0
8270,8,7,1-2-1,0,0
8275,7,8,1-2-1,0,0
8675,1,8,1-2-1,0,0
8675,8,1,1-2-1,0,0
9560,1,6,1-2-1,0,0
9645,4,2,1-2-1,0,0
10335,5,2,1-2-1,0,0
10440,8,1,1-2-1,0,0
10445,1,8,1-2-1,0,0
10465,8,7,1-2-1,0,0
10470,7,8,1-2-1,0,0
10520,1,2,1-2-1,0,0
11720,7,3,1-2-1,0,0
11725,3,7,1-2-1,0,0
12295,3,1,1-2-1,0,0
12525,3,1,1-2-1,0,0
12835,7,1,1-2-1,0,0
13005,7,2,1-2-1,0,0
13145,3,4,1-2-1,0,0
13445,3,6,1-2-1,0,0
16900,3,5,1-2-1,0,0
17120,8,5,1-2-1,0,0
18370,8,4,1-2-1,0,0
18395,8,1,1-2-1,0,0
19285,8,2,1-2-1,0,0
19690,3,2,1-2-1,0,0
