tempo,origem,destino,msg_id,delivered,forward_util
175,1,3,1-2-1,0,1
385,3,8,1-2-1,0,1
1805,1,4,1-2-1,0,1
2040,4,2,1-2-1,1,1
2285,1,7,1-2-1,0,1
2465,3,6,1-2-1,0,1
2530,1,5,1-2-1,0,1
2780,7,2,1-2-1,0,0
2945,8,1,1-2-1,0,0
2955,1,8,1-2-1,0,0
3955,1,4,1-2-1,0,0
4375,5,3,1-2-1,0,0
4380,3,5,1-2-1,0,0
4800,6,4,1-2-1,0,0
6670,5,4,1-2-1,0,0
7440,6,4,1-2-1,0,0
8240,8,2,1-2-1,0,0
8420,1,4,1-2-1,0,0
9400,6,7,1-2-1,0,0
9660,1,5,1-2-1,0,0
9660,5,1,1-2-1,0,0
10585,1,6,1-2-1,0,0
10585,6,1,1-2-1,0,0
10715,5,8,1-2-1,0,0
10735,1,7,1-2-1,0,0
10770,6,4,1-2-1,0,0
11250,1,8,1-2-1,0,0
11785,3,1,1-2-1,0,0
11790,1,3,1-2-1,0,0
12145,5,4,1-2-1,0,0
12150,1,7,1-2-1,0,0
12790,1,4,1-2-1,0,0
12790,1,8,1-2-1,0,0
13470,3,8,1-2-1,0,0
14260,1,7,1-2-1,0,0
15010,5,7,1-2-1,0,0
15750,3,2,1-2-1,0,0
15920,5,7,1-2-1,0,0
16775,5,2,1-2-1,0,0
17205,6,1,1-2-1,0,0
17210,1,6,1-2-1,0,0
19590,1,4,1-2-1,0,0
19720,1,2,1-2-1,0,0
19815,6,5,1-2-1,0,0
21140,6,8,1-2-1,0,0
22990,6,3,1-2-1,0,0
25560,6,7,1-2-1,0,0
26115,6,1,1-2-1,0,0
26560,6,3,1-2-1,0,0
27780,6,1,1-2-1,0,0
28325,6,3,1-2-1,0,0
28535,6,4,1-2-1,0,0
33130,6,3,1-2-1,0,0
36030,6,7,1-2-1,0,0
36795,6,8,1-2-1,0,0
38510,6,1,1-2-1,0,0
40610,6,8,1-2-1,0,0
42175,6,3,1-2-1,0,0
45640,6,5,1-2-1,0,0
46205,6,7,1-2-1,0,0
47250,6,1,1-2-1,0,0
47530,6,5,1-2-1,0,0
49030,6,2,1-2-1,0,0
