tempo,origem,destino,msg_id,delivered,forward_util
900,1,7,1-2-1,0,1
1490,1,5,1-2-1,0,1
1495,1,8,1-2-1,0,1
1510,8,5,1-2-1,0,0
2350,7,3,1-2-1,0,1
2745,3,7,1-2-1,0,0
2745,7,3,1-2-1,0,0
3400,5,4,1-2-1,0,1
3405,4,5,1-2-1,0,0
4160,3,7,1-2-1,0,0
4160,7,3,1-2-1,0,0
4485,7,8,1-2-1,0,0
4485,8,7,1-2-1,0,0
5655,7,4,1-2-1,0,0
5660,4,7,1-2-1,0,0
6090,7,2,1-2-1,1,1
6385,3,6,1-2-1,0,1
6470,1,7,1-2-1,0,0
6670,5,6,1-2-1,0,0
6670,6,5,1-2-1,0,0
6870,4,2,1-2-1,0,0
7045,1,5,1-2-1,0,0
7045,5,1,1-2-1,0,0
7210,6,3,1-2-1,0,0
7215,3,6,1-2-1,0,0
7395,3,2,1-2-1,0,0
7780,1,7,1-2-1,0,0
9105,6,7,1-2-1,0,0
9270,8,5,1-2-1,0,0
9275,5,8,1-2-1,0,0
9575,6,7,1-2-1,0,0
10270,8,1,1-2-1,0,0
10275,1,8,1-2-1,0,0
10565,5,6,1-2-1,0,0
10565,6,5,1-2-1,0,0
11545,8,7,1-2-1,0,0
12210,5,3,1-2-1,0,0
12290,5,8,1-2-1,0,0
12290,8,5,1-2-1,0,0
12345,5,8,1-2-1,0,0
12390,5,8,1-2-1,0,0
12400,5,8,1-2-1,0,0
12420,5,8,1-2-1,0,0
12600,6,2,1-2-1,0,0
13290,5,6,1-2-1,0,0
13910,1,3,1-2-1,0,0
13935,8,5,1-2-1,0,0
13940,5,8,1-2-1,0,0
14835,5,4,1-2-1,0,0
15235,1,3,1-2-1,0,0
15470,1,4,1-2-1,0,0
16635,1,3,1-2-1,0,0
16805,1,4,1-2-1,0,0
17045,5,2,1-2-1,0,0
17910,1,4,1-2-1,0,0
18580,8,5,1-2-1,0,0
18795,1,4,1-2-1,0,0
18910,8,3,1-2-1,0,0
20090,1,7,1-2-1,0,0
20265,8,7,1-2-1,0,0
20985,1,8,1-2-1,0,0
20985,8,1,1-2-1,0,0
21620,1,5,1-2-1,0,0
21665,8,5,1-2-1,0,0
21700,8,1,1-2-1,0,0
21740,8,1,1-2-1,0,0
21835,1,7,1-2-1,0,0
22290,8,1,1-2-1,0,0
22295,1,8,1-2-1,0,0
22480,8,7,1-2-1,0,0
22625,1,2,1-2-1,0,0
26920,8,4,1-2-1,0,0
27995,8,3,1-2-1,0,0
28840,8,1,1-2-1,0,0
30775,8,1,1-2-1,0,0
32325,8,6,1-2-1,0,0
39235,8,2,1-2-1,0,0
