tempo,origem,destino,msg_id,delivered,forward_util
195,1,8,1-2-1,0,1
925,1,6,1-2-1,0,1
1095,8,2,1-2-1,1,1
1460,1,4,1-2-1,0,1
1525,6,7,1-2-1,0,1
1930,7,8,1-2-1,0,0
2335,1,5,1-2-1,0,1
2470,7,6,1-2-1,0,0
2475,6,7,1-2-1,0,0
2855,1,3,1-2-1,0,1
2855,4,6,1-2-1,0,0
2855,6,4,1-2-1,0,0
2905,3,7,1-2-1,0,0
2905,7,3,1-2-1,0,0
3225,6,2,1-2-1,0,0
3660,3,6,1-2-1,0,0
3695,4,2,1-2-1,0,0
3760,1,5,1-2-1,0,0
4110,3,8,1-2-1,0,0
4235,3,5,1-2-1,0,0
4235,5,3,1-2-1,0,0
5150,3,8,1-2-1,0,0
5945,7,4,1-2-1,0,0
6445,1,8,1-2-1,0,0
6660,3,1,1-2-1,0,0
6665,1,3,1-2-1,0,0
7080,1,4,1-2-1,0,0
7100,1,4,1-2-1,0,0
7145,1,4,1-2-1,0,0
7735,5,7,1-2-1,0,0
7740,7,5,1-2-1,0,0
9900,7,8,1-2-1,0,0
9990,7,1,1-2-1,0,0
9995,1,7,1-2-1,0,0
10490,1,5,1-2-1,0,0
10490,5,1,1-2-1,0,0
11105,5,8,1-2-1,0,0
11360,1,3,1-2-1,0,0
11365,3,1,1-2-1,0,0
11510,7,8,1-2-1,0,0
12055,3,4,1-2-1,0,0
12095,1,2,1-2-1,0,0
12280,7,2,1-2-1,0,0
12830,3,8,1-2-1,0,0
12900,5,2,1-2-1,0,0
14660,3,6,1-2-1,0,0
16220,3,5,1-2-1,0,0
18375,3,7,1-2-1,0,0
19935,3,7,1-2-1,0,0
20220,3,8,1-2-1,0,0
21475,3,2,1-2-1,0,0
