tempo,origem,destino,msg_id,delivered,forward_util
80,1,5,1-2-1,0,1
1465,1,3,1-2-1,0,1
2555,5,7,1-2-1,0,1
2680,5,8,1-2-1,0,1
3580,7,1,1-2-1,0,0
3585,1,7,1-2-1,0,0
3800,5,6,1-2-1,0,1
4325,7,8,1-2-1,0,0
4335,7,8,1-2-1,0,0
4345,7,8,1-2-1,0,0
4475,1,3,1-2-1,0,0
4475,3,1,1-2-1,0,0
5120,3,4,1-2-1,0,1
5255,6,4,1-2-1,0,0
5260,4,6,1-2-1,0,0
5285,5,7,1-2-1,0,0
5285,7,5,1-2-1,0,0
5970,7,2,1-2-1,1,1
6285,6,7,1-2-1,0,0
6490,6,4,1-2-1,0,0
6495,4,6,1-2-1,0,0
6535,8,7,1-2-1,0,0
6650,8,4,1-2-1,0,0
6655,4,8,1-2-1,0,0
7495,5,2,1-2-1,0,0
7875,4,2,1-2-1,0,0
8205,3,5,1-2-1,0,0
8410,3,2,1-2-1,0,0
8815,8,3,1-2-1,0,0
9530,6,8,1-2-1,0,0
9530,8,6,1-2-1,0,0
10035,1,7,1-2-1,0,0
10205,6,2,1-2-1,0,0
10980,1,7,1-2-1,0,0
11395,1,6,1-2-1,0,0
11775,8,6,1-2-1,0,0
11950,8,5,1-2-1,0,0
11960,8,5,1-2-1,0,0
13350,8,5,1-2-1,0,0
13945,1,3,1-2-1,0,0
14765,8,3,1-2-1,0,0
15595,1,8,1-2-1,0,0
15595,8,1,1-2-1,0,0
16175,1,3,1-2-1,0,0
16235,1,4,1-2-1,0,0
20020,8,7,1-2-1,0,0
20405,8,1,1-2-1,0,0
20410,1,8,1-2-1,0,0
20415,1,4,1-2-1,0,0
20430,8,4,1-2-1,0,0
20835,1,2,1-2-1,0,0
22230,8,2,1-2-1,0,0
