tempo,origem,destino,msg_id,delivered,forward_util
310,1,3,1-2-1,0,1
495,1,6,1-2-1,0,1
990,1,5,1-2-1,0,1
1770,1,4,1-2-1,0,1
1900,6,7,1-2-1,0,1
2255,1,3,1-2-1,0,0
2255,3,1,1-2-1,0,0
2315,1,5,1-2-1,0,0
2315,5,1,1-2-1,0,0
3495,1,8,1-2-1,0,1
3605,3,2,1-2-1,1,1
4550,1,3,1-2-1,0,0
4645,1,5,1-2-1,0,0
4645,5,1,1-2-1,0,0
4755,4,2,1-2-1,0,0
4900,7,6,1-2-1,0,0
4905,6,7,1-2-1,0,0
4910,5,4,1-2-1,0,0
4915,6,2,1-2-1,0,0
5350,1,4,1-2-1,0,0
5385,1,6,1-2-1,0,0
5725,7,2,1-2-1,0,0
6065,8,2,1-2-1,0,0
6300,1,8,1-2-1,0,0
7085,5,4,1-2-1,0,0
7390,1,2,1-2-1,0,0
7695,5,4,1-2-1,0,0
8955,5,4,1-2-1,0,0
10550,5,8,1-2-1,0,0
10855,5,2,1-2-1,0,0
