tempo,origem,destino,msg_id,delivered,forward_util
650,1,3,1-2-1,0,1
2295,1,6,1-2-1,0,1
2885,3,6,1-2-1,0,0
2885,6,3,1-2-1,0,0
3055,1,5,1-2-1,0,1
3140,1,2,1-2-1,1,1
4530,6,1,1-2-1,0,0
5020,3,6,1-2-1,0,0
5020,6,3,1-2-1,0,0
5160,3,4,1-2-1,0,1
6620,5,6,1-2-1,0,0
6620,6,5,1-2-1,0,0
6780,3,1,1-2-1,0,0
7750,5,2,1-2-1,0,0
8025,6,5,1-2-1,0,0
9570,6,8,1-2-1,0,1
9940,4,7,1-2-1,0,1
10205,4,5,1-2-1,0,0
10295,3,2,1-2-1,0,0
11095,4,1,1-2-1,0,0
12070,8,3,1-2-1,0,0
12280,4,6,1-2-1,0,0
12280,6,4,1-2-1,0,0
12350,4,2,1-2-1,0,0
12590,8,6,1-2-1,0,0
12595,6,8,1-2-1,0,0
12920,7,4,1-2-1,0,0
13665,8,3,1-2-1,0,0
13755,6,2,1-2-1,0,0
14755,8,6,1-2-1,0,0
15790,8,6,1-2-1,0,0
16620,7,2,1-2-1,0,0
17905,8,4,1-2-1,0,0
18160,8,2,1-2-1,0,0
