tempo,origem,destino,msg_id,delivered,forward_util
180,1,4,1-2-1,0,1
820,4,2,1-2-1,1,1
2405,1,3,1-2-1,0,1
3205,1,4,1-2-1,0,0
4815,1,4,1-2-1,0,0
4875,3,6,1-2-1,0,1
4945,1,8,1-2-1,0,1
5055,8,4,1-2-1,0,0
5555,3,4,1-2-1,0,0
6390,8,5,1-2-1,0,1
6395,5,8,1-2-1,0,0
6490,5,1,1-2-1,0,0
6495,1,5,1-2-1,0,0
6570,1,7,1-2-1,0,1
6835,3,7,1-2-1,0,0
7320,8,4,1-2-1,0,0
7935,6,7,1-2-1,0,0
7940,7,6,1-2-1,0,0
8035,7,5,1-2-1,0,0
8040,5,7,1-2-1,0,0
8085,7,2,1-2-1,0,0
8870,6,4,1-2-1,0,0
8880,5,4,1-2-1,0,0
8940,5,4,1-2-1,0,0
8985,5,4,1-2-1,0,0
9010,1,7,1-2-1,0,0
9315,1,8,1-2-1,0,0
9315,8,1,1-2-1,0,0
9325,8,3,1-2-1,0,0
9330,3,8,1-2-1,0,0
10080,1,4,1-2-1,0,0
10485,6,2,1-2-1,0,0
11415,8,3,1-2-1,0,0
11420,3,8,1-2-1,0,0
12355,3,5,1-2-1,0,0
13880,5,2,1-2-1,0,0
13955,3,1,1-2-1,0,0
13960,1,3,1-2-1,0,0
16170,1,6,1-2-1,0,0
16775,8,3,1-2-1,0,0
16780,3,8,1-2-1,0,0
17025,8,5,1-2-1,0,0
17055,3,7,1-2-1,0,0
17540,8,6,1-2-1,0,0
17790,8,4,1-2-1,0,0
18230,8,2,1-2-1,0,0
18515,3,4,1-2-1,0,0
18625,1,8,1-2-1,0,0
19975,3,2,1-2-1,0,0
20695,1,2,1-2-1,0,0
