tempo,origem,destino,msg_id,delivered,forward_util
500,1,4,1-2-1,0,1
1230,4,8,1-2-1,0,1
1445,4,7,1-2-1,0,1
1520,7,2,1-2-1,1,1
1945,1,3,1-2-1,0,1
2080,3,4,1-2-1,0,0
2080,4,3,1-2-1,0,0
2530,1,4,1-2-1,0,0
2530,4,1,1-2-1,0,0
2770,3,4,1-2-1,0,0
2770,4,3,1-2-1,0,0
2970,4,2,1-2-1,0,0
3410,1,5,1-2-1,0,1
3495,3,7,1-2-1,0,0
3715,8,6,1-2-1,0,1
4115,5,6,1-2-1,0,0
4115,6,5,1-2-1,0,0
4400,5,7,1-2-1,0,0
4425,1,2,1-2-1,0,0
4445,3,5,1-2-1,0,0
4450,5,3,1-2-1,0,0
5040,8,1,1-2-1,0,0
5370,8,6,1-2-1,0,0
5375,6,8,1-2-1,0,0
5405,5,1,1-2-1,0,0
5530,6,7,1-2-1,0,0
8270,3,8,1-2-1,0,0
8270,8,3,1-2-1,0,0
9200,6,5,1-2-1,0,0
9205,5,6,1-2-1,0,0
9300,6,4,1-2-1,0,0
9400,5,4,1-2-1,0,0
9440,5,1,1-2-1,0,0
9800,5,4,1-2-1,0,0
10005,3,6,1-2-1,0,0
10005,6,3,1-2-1,0,0
10180,5,7,1-2-1,0,0
10740,3,6,1-2-1,0,0
10740,6,3,1-2-1,0,0
11145,8,7,1-2-1,0,0
11660,8,6,1-2-1,0,0
11665,6,8,1-2-1,0,0
11725,5,4,1-2-1,0,0
12115,8,6,1-2-1,0,0
12120,6,8,1-2-1,0,0
12130,5,7,1-2-1,0,0
12210,3,7,1-2-1,0,0
12245,3,2,1-2-1,0,0
12265,8,1,1-2-1,0,0
13645,5,7,1-2-1,0,0
14015,8,3,1-2-1,0,0
14280,6,3,1-2-1,0,0
15025,5,7,1-2-1,0,0
15760,6,4,1-2-1,0,0
16150,6,7,1-2-1,0,0
16370,5,6,1-2-1,0,0
16370,6,5,1-2-1,0,0
16390,5,2,1-2-1,0,0
16395,6,2,1-2-1,0,0
17295,8,3,1-2-1,0,0
17605,8,5,1-2-1,0,0
17760,8,6,1-2-1,0,0
19280,8,6,1-2-1,0,0
21210,8,4,1-2-1,0,0
24565,8,3,1-2-1,0,0
26740,8,4,1-2-1,0,0
29650,8,7,1-2-1,0,0
30605,8,1,1-2-1,0,0
30940,8,6,1-2-1,0,0
31825,8,5,1-2-1,0,0
31910,8,5,1-2-1,0,0
35010,8,3,1-2-1,0,0
36740,8,6,1-2-1,0,0
38985,8,1,1-2-1,0,0
41950,8,1,1-2-1,0,0
42595,8,3,1-2-1,0,0
47660,8,7,1-2-1,0,0
