tempo,origem,destino,msg_id,delivered,forward_util
1790,1,3,1-2-1,0,1
4660,3,7,1-2-1,0,1
5200,3,4,1-2-1,0,1
5940,7,3,1-2-1,0,0
6725,4,6,1-2-1,0,1
6830,6,2,1-2-1,1,1
6910,3,6,1-2-1,0,0
7375,7,5,1-2-1,0,1
7560,7,4,1-2-1,0,0
7565,4,7,1-2-1,0,0
8360,7,8,1-2-1,0,1
8900,1,4,1-2-1,0,0
8900,4,1,1-2-1,0,0
9105,1,2,1-2-1,0,0
9985,8,7,1-2-1,0,0
9990,7,8,1-2-1,0,0
10700,7,2,1-2-1,0,0
11310,3,2,1-2-1,0,0
12025,4,2,1-2-1,0,0
12375,5,1,1-2-1,0,0
14105,5,6,1-2-1,0,0
14280,8,5,1-2-1,0,0
14285,5,8,1-2-1,0,0
14520,8,7,1-2-1,0,0
15970,5,2,1-2-1,0,0
16180,8,5,1-2-1,0,0
17005,8,4,1-2-1,0,0
18065,8,7,1-2-1,0,0
18380,8,3,1-2-1,0,0
19435,8,5,1-2-1,0,0
20135,8,7,1-2-1,0,0
24775,8,6,1-2-1,0,0
24830,8,7,1-2-1,0,0
25785,8,5,1-2-1,0,0
28085,8,1,1-2-1,0,0
29440,8,5,1-2-1,0,0
29580,8,2,1-2-1,0,0
