tempo,origem,destino,msg_id,delivered,forward_util
785,1,3,1-2-1,0,1
2685,3,7,1-2-1,0,1
3165,1,2,1-2-1,1,1
3845,7,8,1-2-1,0,1
5530,7,4,1-2-1,0,1
5560,3,5,1-2-1,0,1
6585,8,1,1-2-1,0,0
6870,3,2,1-2-1,0,0
8240,5,1,1-2-1,0,0
8305,5,7,1-2-1,0,0
8305,7,5,1-2-1,0,0
8385,4,5,1-2-1,0,0
8385,5,4,1-2-1,0,0
8900,4,2,1-2-1,0,0
8935,5,3,1-2-1,0,0
9115,8,3,1-2-1,0,0
9750,7,2,1-2-1,0,0
10915,8,6,1-2-1,0,1
10920,6,8,1-2-1,0,0
11150,8,4,1-2-1,0,0
13200,5,4,1-2-1,0,0
13520,6,2,1-2-1,0,0
13730,8,6,1-2-1,0,0
15110,5,2,1-2-1,0,0
16560,8,3,1-2-1,0,0
19255,8,7,1-2-1,0,0
19260,8,6,1-2-1,0,0
23815,8,7,1-2-1,0,0
25165,8,3,1-2-1,0,0
28475,8,7,1-2-1,0,0
28890,8,6,1-2-1,0,0
28925,8,5,1-2-1,0,0
34720,8,5,1-2-1,0,0
35440,8,1,1-2-1,0,0
37520,8,7,1-2-1,0,0
37560,8,5,1-2-1,0,0
37880,8,4,1-2-1,0,0
41975,8,5,1-2-1,0,0
45305,8,5,1-2-1,0,0
47635,8,7,1-2-1,0,0
48505,8,2,1-2-1,0,0
