tempo,origem,destino,msg_id,delivered,forward_util
1790,1,8,1-2-1,0,1
4370,8,2,1-2-1,1,1
4575,1,4,1-2-1,0,1
4995,1,7,1-2-1,0,1
5645,7,8,1-2-1,0,0
6445,4,2,1-2-1,0,0
7185,1,2,1-2-1,0,0
8105,7,6,1-2-1,0,1
8110,6,7,1-2-1,0,0
8960,6,3,1-2-1,0,1
8965,3,6,1-2-1,0,0
10475,7,1,1-2-1,0,0
11505,3,8,1-2-1,0,0
11645,3,2,1-2-1,0,0
12615,7,3,1-2-1,0,0
13765,7,6,1-2-1,0,0
13770,6,7,1-2-1,0,0
15035,7,4,1-2-1,0,0
15240,7,5,1-2-1,0,1
15335,5,1,1-2-1,0,0
15390,5,2,1-2-1,0,0
18240,6,8,1-2-1,0,0
18470,7,4,1-2-1,0,0
19630,7,2,1-2-1,0,0
20175,6,3,1-2-1,0,0
20385,6,8,1-2-1,0,0
20605,6,1,1-2-1,0,0
21520,6,3,1-2-1,0,0
21770,6,4,1-2-1,0,0
23940,6,2,1-2-1,0,0
