tempo,origem,destino,msg_id,delivered,forward_util
2455,1,6,1-2-1,0,1
2595,1,5,1-2-1,0,1
2810,5,4,1-2-1,0,1
2815,4,5,1-2-1,0,0
3395,4,3,1-2-1,0,1
3400,3,4,1-2-1,0,0
4185,4,8,1-2-1,0,1
4655,6,5,1-2-1,0,0
4660,5,6,1-2-1,0,0
4930,5,6,1-2-1,0,0
4930,6,5,1-2-1,0,0
5090,4,5,1-2-1,0,0
5090,5,4,1-2-1,0,0
5205,4,1,1-2-1,0,0
5210,1,4,1-2-1,0,0
5390,5,8,1-2-1,0,0
6795,3,7,1-2-1,0,1
6900,1,7,1-2-1,0,0
6900,7,1,1-2-1,0,0
7150,1,8,1-2-1,0,0
7150,8,1,1-2-1,0,0
7200,4,5,1-2-1,0,0
7200,5,4,1-2-1,0,0
7915,3,2,1-2-1,1,1
8440,5,8,1-2-1,0,0
8475,8,5,1-2-1,0,0
8765,1,2,1-2-1,0,0
9955,7,1,1-2-1,0,0
10720,5,8,1-2-1,0,0
10720,8,5,1-2-1,0,0
10865,4,7,1-2-1,0,0
10865,7,4,1-2-1,0,0
11075,4,6,1-2-1,0,0
11075,6,4,1-2-1,0,0
11125,5,8,1-2-1,0,0
11125,8,5,1-2-1,0,0
11985,7,5,1-2-1,0,0
11990,5,7,1-2-1,0,0
12155,8,3,1-2-1,0,0
12440,4,7,1-2-1,0,0
12440,7,4,1-2-1,0,0
12595,8,7,1-2-1,0,0
12600,7,8,1-2-1,0,0
12730,7,2,1-2-1,0,0
12885,5,8,1-2-1,0,0
12885,8,5,1-2-1,0,0
13120,6,7,1-2-1,0,0
14005,8,2,1-2-1,0,0
14760,4,1,1-2-1,0,0
15310,5,2,1-2-1,0,0
15655,6,3,1-2-1,0,0
16405,4,7,1-2-1,0,0
16680,4,7,1-2-1,0,0
16870,6,1,1-2-1,0,0
17420,6,8,1-2-1,0,0
19855,4,7,1-2-1,0,0
21160,4,7,1-2-1,0,0
21335,6,3,1-2-1,0,0
21625,6,1,1-2-1,0,0
22185,4,3,1-2-1,0,0
25980,4,3,1-2-1,0,0
26150,6,7,1-2-1,0,0
27615,4,3,1-2-1,0,0
27810,4,2,1-2-1,0,0
28355,6,8,1-2-1,0,0
28535,6,5,1-2-1,0,0
33315,6,2,1-2-1,0,0
