tempo,origem,destino,msg_id,delivered,forward_util
280,1,3,1-2-1,0,1
445,3,8,1-2-1,0,1
920,3,2,1-2-1,1,1
1535,1,3,1-2-1,0,0
3625,8,2,1-2-1,0,0
3850,1,7,1-2-1,0,1
4125,1,2,1-2-1,0,0
8400,7,4,1-2-1,0,1
9160,4,3,1-2-1,0,0
9435,4,7,1-2-1,0,0
9435,7,4,1-2-1,0,0
9825,7,6,1-2-1,0,1
9830,6,7,1-2-1,0,0
9840,4,3,1-2-1,0,0
10135,4,8,1-2-1,0,0
10205,4,5,1-2-1,0,1
10405,7,4,1-2-1,0,0
10415,4,7,1-2-1,0,0
11410,6,1,1-2-1,0,0
11495,4,6,1-2-1,0,0
11495,6,4,1-2-1,0,0
11710,5,3,1-2-1,0,0
11860,7,1,1-2-1,0,0
12230,4,1,1-2-1,0,0
12600,4,1,1-2-1,0,0
12760,6,8,1-2-1,0,0
12925,5,2,1-2-1,0,0
13345,4,8,1-2-1,0,0
14265,6,3,1-2-1,0,0
14615,4,7,1-2-1,0,0
14615,7,4,1-2-1,0,0
15805,7,2,1-2-1,0,0
16360,6,3,1-2-1,0,0
16740,4,2,1-2-1,0,0
17045,6,1,1-2-1,0,0
17660,6,2,1-2-1,0,0
