tempo,origem,destino,msg_id,delivered,forward_util
640,1,5,1-2-1,0,1
735,5,7,1-2-1,0,1
1325,5,3,1-2-1,0,1
1335,5,4,1-2-1,0,1
1345,4,5,1-2-1,0,0
1775,7,8,1-2-1,0,1
1965,5,1,1-2-1,0,0
2095,7,1,1-2-1,0,0
2100,1,7,1-2-1,0,0
2945,1,2,1-2-1,1,1
4275,7,3,1-2-1,0,0
4280,3,7,1-2-1,0,0
4515,3,4,1-2-1,0,0
4515,4,3,1-2-1,0,0
4600,8,2,1-2-1,0,0
4810,7,4,1-2-1,0,0
4815,4,7,1-2-1,0,0
5305,4,7,1-2-1,0,0
5355,4,7,1-2-1,0,0
5355,7,4,1-2-1,0,0
5595,7,2,1-2-1,0,0
6370,4,8,1-2-1,0,0
6920,4,2,1-2-1,0,0
12420,5,1,1-2-1,0,0
14025,5,2,1-2-1,0,0
16510,3,2,1-2-1,0,0
