tempo,origem,destino,msg_id,delivered,forward_util
735,1,3,1-2-1,0,1
1580,3,2,1-2-1,1,1
1705,1,6,1-2-1,0,1
3415,6,5,1-2-1,0,1
4985,6,2,1-2-1,0,0
5395,5,7,1-2-1,0,1
7125,7,8,1-2-1,0,1
7875,1,8,1-2-1,0,0
7875,8,1,1-2-1,0,0
8230,1,4,1-2-1,0,1
9100,5,2,1-2-1,0,0
9570,7,3,1-2-1,0,0
10080,4,8,1-2-1,0,0
10080,8,4,1-2-1,0,0
10905,7,8,1-2-1,0,0
10940,7,4,1-2-1,0,0
10950,4,7,1-2-1,0,0
10985,8,5,1-2-1,0,0
11190,8,2,1-2-1,0,0
11885,1,7,1-2-1,0,0
11885,7,1,1-2-1,0,0
12130,7,6,1-2-1,0,0
12145,1,5,1-2-1,0,0
12655,4,1,1-2-1,0,0
12660,1,4,1-2-1,0,0
13310,7,6,1-2-1,0,0
13560,1,2,1-2-1,0,0
13805,4,2,1-2-1,0,0
18675,7,6,1-2-1,0,0
20580,7,5,1-2-1,0,0
20800,7,8,1-2-1,0,0
21810,7,2,1-2-1,0,0
