tempo,origem,destino,msg_id,delivered,forward_util
3270,1,3,1-2-1,0,1
4020,1,8,1-2-1,0,1
4055,3,2,1-2-1,1,1
4380,8,6,1-2-1,0,1
4455,6,3,1-2-1,0,0
5305,6,3,1-2-1,0,0
5310,1,3,1-2-1,0,0
5680,6,1,1-2-1,0,0
5690,1,6,1-2-1,0,0
6220,6,2,1-2-1,0,0
6685,8,6,1-2-1,0,0
8710,1,2,1-2-1,0,0
11515,8,7,1-2-1,0,1
11520,7,8,1-2-1,0,0
12450,8,4,1-2-1,0,1
14030,4,1,1-2-1,0,0
14675,7,3,1-2-1,0,0
15540,8,5,1-2-1,0,1
15545,5,8,1-2-1,0,0
15685,5,1,1-2-1,0,0
16060,5,3,1-2-1,0,0
16470,5,4,1-2-1,0,0
16475,4,5,1-2-1,0,0
17000,5,1,1-2-1,0,0
18595,8,3,1-2-1,0,0
19115,8,5,1-2-1,0,0
19120,5,8,1-2-1,0,0
19210,8,7,1-2-1,0,0
19215,7,8,1-2-1,0,0
19290,7,5,1-2-1,0,0
19295,5,7,1-2-1,0,0
19630,7,3,1-2-1,0,0
19960,4,6,1-2-1,0,0
20210,8,6,1-2-1,0,0
20425,7,2,1-2-1,0,0
21800,5,3,1-2-1,0,0
21980,8,1,1-2-1,0,0
22155,8,7,1-2-1,0,0
22210,5,2,1-2-1,0,0
22655,4,6,1-2-1,0,0
22745,8,3,1-2-1,0,0
25810,8,2,1-2-1,0,0
26675,4,5,1-2-1,0,0
26735,4,7,1-2-1,0,0
26915,4,3,1-2-1,0,0
29795,4,3,1-2-1,0,0
30065,4,8,1-2-1,0,0
30135,4,1,1-2-1,0,0
32515,4,7,1-2-1,0,0
35765,4,5,1-2-1,0,0
36720,4,7,1-2-1,0,0
37105,4,8,1-2-1,0,0
37740,4,2,1-2-1,0,0
