tempo,origem,destino,msg_id,delivered,forward_util
160,1,7,1-2-1,0,1
1020,1,5,1-2-1,0,1
1775,5,7,1-2-1,0,0
1775,7,5,1-2-1,0,0
1870,1,5,1-2-1,0,0
1870,5,1,1-2-1,0,0
2670,5,3,1-2-1,0,1
2800,7,3,1-2-1,0,0
2805,3,7,1-2-1,0,0
4045,1,4,1-2-1,0,1
4390,7,5,1-2-1,0,0
4450,4,6,1-2-1,0,1
4470,6,4,1-2-1,0,0
4670,5,2,1-2-1,1,1
4930,4,2,1-2-1,0,0
5400,1,3,1-2-1,0,0
5400,3,1,1-2-1,0,0
5520,3,2,1-2-1,0,0
5885,7,6,1-2-1,0,0
5890,6,7,1-2-1,0,0
5995,1,5,1-2-1,0,0
7210,1,8,1-2-1,0,1
7245,1,2,1-2-1,0,0
8300,8,6,1-2-1,0,0
8305,6,8,1-2-1,0,0
8640,6,4,1-2-1,0,0
9130,8,5,1-2-1,0,0
10355,7,4,1-2-1,0,0
10880,6,3,1-2-1,0,0
11950,7,6,1-2-1,0,0
11955,6,7,1-2-1,0,0
12430,8,3,1-2-1,0,0
12730,6,3,1-2-1,0,0
13140,7,3,1-2-1,0,0
13705,8,5,1-2-1,0,0
13830,8,1,1-2-1,0,0
14755,7,1,1-2-1,0,0
15010,8,1,1-2-1,0,0
15505,8,2,1-2-1,0,0
15730,6,2,1-2-1,0,0
19390,7,2,1-2-1,0,0
