tempo,origem,destino,msg_id,delivered,forward_util
280,1,6,1-2-1,0,1
1750,6,3,1-2-1,0,1
1880,6,2,1-2-1,1,1
3665,1,5,1-2-1,0,1
4305,3,8,1-2-1,0,1
5070,5,4,1-2-1,0,1
5075,4,5,1-2-1,0,0
5655,1,7,1-2-1,0,1
5770,8,5,1-2-1,0,0
5775,5,8,1-2-1,0,0
6175,5,2,1-2-1,0,0
6835,3,4,1-2-1,0,0
6835,4,3,1-2-1,0,0
7275,3,2,1-2-1,0,0
7480,1,2,1-2-1,0,0
7485,7,1,1-2-1,0,0
7500,7,2,1-2-1,0,0
8395,8,7,1-2-1,0,0
8840,8,3,1-2-1,0,0
9600,8,6,1-2-1,0,0
11120,4,3,1-2-1,0,0
11470,4,6,1-2-1,0,0
12015,4,5,1-2-1,0,0
12390,4,2,1-2-1,0,0
12505,8,6,1-2-1,0,0
15765,8,5,1-2-1,0,0
16225,8,2,1-2-1,0,0
