tempo,origem,destino,msg_id,delivered,forward_util
2240,1,8,1-2-1,0,1
2470,1,3,1-2-1,0,1
3855,1,6,1-2-1,0,1
4485,3,1,1-2-1,0,0
4490,1,3,1-2-1,0,0
4620,1,7,1-2-1,0,1
4830,1,2,1-2-1,1,1
4950,6,2,1-2-1,0,0
5540,8,5,1-2-1,0,1
5545,5,8,1-2-1,0,0
6225,7,6,1-2-1,0,0
7375,8,6,1-2-1,0,0
8090,5,2,1-2-1,0,0
8165,3,1,1-2-1,0,0
8205,7,3,1-2-1,0,0
8210,3,7,1-2-1,0,0
9020,7,4,1-2-1,0,1
9520,7,2,1-2-1,0,0
10025,4,8,1-2-1,0,0
10025,8,4,1-2-1,0,0
10100,3,2,1-2-1,0,0
11635,8,2,1-2-1,0,0
12140,4,3,1-2-1,0,0
14755,4,8,1-2-1,0,0
15275,4,6,1-2-1,0,0
15640,4,5,1-2-1,0,0
16260,4,8,1-2-1,0,0
16335,4,1,1-2-1,0,0
16365,4,8,1-2-1,0,0
16715,4,5,1-2-1,0,0
18190,4,6,1-2-1,0,0
18555,4,5,1-2-1,0,0
18715,4,1,1-2-1,0,0
19780,4,3,1-2-1,0,0
20820,4,6,1-2-1,0,0
21030,4,7,1-2-1,0,0
21805,4,1,1-2-1,0,0
23495,4,7,1-2-1,0,0
24190,4,8,1-2-1,0,0
27200,4,6,1-2-1,0,0
30250,4,1,1-2-1,0,0
30800,4,5,1-2-1,0,0
31975,4,6,1-2-1,0,0
31995,4,7,1-2-1,0,0
32230,4,5,1-2-1,0,0
32540,4,8,1-2-1,0,0
32685,4,2,1-2-1,0,0
