tempo,origem,destino,msg_id,delivered,forward_util
855,1,7,1-2-1,0,1
1010,7,6,1-2-1,0,1
1085,1,6,1-2-1,0,0
1085,6,1,1-2-1,0,0
1365,1,7,1-2-1,0,0
1365,7,1,1-2-1,0,0
1495,6,5,1-2-1,0,1
1650,7,3,1-2-1,0,1
2220,1,2,1-2-1,1,1
2665,6,4,1-2-1,0,1
2670,4,6,1-2-1,0,0
2755,4,7,1-2-1,0,0
2755,7,4,1-2-1,0,0
2890,6,2,1-2-1,0,0
3085,5,2,1-2-1,0,0
3605,3,2,1-2-1,0,0
4160,4,6,1-2-1,0,0
4355,4,5,1-2-1,0,0
5665,4,2,1-2-1,0,0
12410,7,8,1-2-1,0,1
12450,8,5,1-2-1,0,0
12480,7,4,1-2-1,0,0
12875,8,2,1-2-1,0,0
13700,7,6,1-2-1,0,0
13750,7,1,1-2-1,0,0
14370,7,1,1-2-1,0,0
14705,7,5,1-2-1,0,0
14990,7,2,1-2-1,0,0
