tempo,origem,destino,msg_id,delivered,forward_util
320,1,5,1-2-1,0,1
495,1,2,1-2-1,1,1
2850,5,8,1-2-1,0,1
4155,5,7,1-2-1,0,1
4385,7,1,1-2-1,0,0
4910,7,3,1-2-1,0,1
5205,3,8,1-2-1,0,0
5205,8,3,1-2-1,0,0
5335,3,4,1-2-1,0,1
6750,7,3,1-2-1,0,0
6755,3,7,1-2-1,0,0
7035,3,5,1-2-1,0,0
7035,5,3,1-2-1,0,0
8725,3,6,1-2-1,0,1
8940,7,5,1-2-1,0,0
8945,5,7,1-2-1,0,0
9005,4,1,1-2-1,0,0
9350,5,4,1-2-1,0,0
9355,4,5,1-2-1,0,0
10775,4,3,1-2-1,0,0
10780,3,4,1-2-1,0,0
11015,4,8,1-2-1,0,0
11015,8,4,1-2-1,0,0
11250,5,6,1-2-1,0,0
11255,6,5,1-2-1,0,0
11535,5,4,1-2-1,0,0
11540,4,5,1-2-1,0,0
11570,6,1,1-2-1,0,0
12240,5,2,1-2-1,0,0
12400,6,1,1-2-1,0,0
12805,8,2,1-2-1,0,0
13325,3,7,1-2-1,0,0
13325,7,3,1-2-1,0,0
13440,7,8,1-2-1,0,0
13470,4,1,1-2-1,0,0
14425,6,8,1-2-1,0,0
16735,6,2,1-2-1,0,0
18180,3,8,1-2-1,0,0
19305,4,7,1-2-1,0,0
20525,7,5,1-2-1,0,0
21315,4,8,1-2-1,0,0
21670,3,8,1-2-1,0,0
22920,4,7,1-2-1,0,0
22920,7,4,1-2-1,0,0
22965,3,6,1-2-1,0,0
23480,4,5,1-2-1,0,0
23955,3,7,1-2-1,0,0
23955,7,3,1-2-1,0,0
24015,4,7,1-2-1,0,0
24015,7,4,1-2-1,0,0
24025,3,4,1-2-1,0,0
24025,4,3,1-2-1,0,0
25770,7,4,1-2-1,0,0
25775,4,7,1-2-1,0,0
25860,7,8,1-2-1,0,0
26805,7,5,1-2-1,0,0
27625,7,2,1-2-1,0,0
29245,3,6,1-2-1,0,0
29845,4,8,1-2-1,0,0
29960,4,3,1-2-1,0,0
29965,3,4,1-2-1,0,0
30945,3,7,1-2-1,0,0
32670,4,6,1-2-1,0,0
35565,3,1,1-2-1,0,0
36095,4,2,1-2-1,0,0
36365,3,7,1-2-1,0,0
38960,3,7,1-2-1,0,0
43275,3,7,1-2-1,0,0
44405,3,2,1-2-1,0,0
