tempo,origem,destino,msg_id,delivered,forward_util
575,1,8,1-2-1,0,1
2245,1,5,1-2-1,0,1
2655,5,4,1-2-1,0,1
2660,4,5,1-2-1,0,0
2810,4,6,1-2-1,0,1
3805,4,8,1-2-1,0,0
3805,8,4,1-2-1,0,0
4240,8,3,1-2-1,0,1
4245,3,8,1-2-1,0,0
4865,3,4,1-2-1,0,0
4865,4,3,1-2-1,0,0
5130,3,5,1-2-1,0,0
5130,5,3,1-2-1,0,0
5255,8,2,1-2-1,1,1
5670,4,7,1-2-1,0,1
7370,1,5,1-2-1,0,0
7370,5,1,1-2-1,0,0
8100,5,2,1-2-1,0,0
8250,3,6,1-2-1,0,0
8250,6,3,1-2-1,0,0
8285,3,7,1-2-1,0,0
8285,7,3,1-2-1,0,0
9745,3,5,1-2-1,0,0
9825,4,1,1-2-1,0,0
9830,1,4,1-2-1,0,0
9880,1,7,1-2-1,0,0
9880,7,1,1-2-1,0,0
10890,6,2,1-2-1,0,0
11530,1,8,1-2-1,0,0
11580,3,5,1-2-1,0,0
11690,4,8,1-2-1,0,0
12170,3,8,1-2-1,0,0
12190,7,5,1-2-1,0,0
13080,7,1,1-2-1,0,0
13085,1,7,1-2-1,0,0
13485,4,6,1-2-1,0,0
13640,3,7,1-2-1,0,0
13640,7,3,1-2-1,0,0
14380,4,5,1-2-1,0,0
14525,1,6,1-2-1,0,0
14535,4,2,1-2-1,0,0
15205,1,8,1-2-1,0,0
15355,7,6,1-2-1,0,0
16120,7,2,1-2-1,0,0
16905,1,4,1-2-1,0,0
17365,3,6,1-2-1,0,0
17570,1,6,1-2-1,0,0
18125,1,8,1-2-1,0,0
18370,3,8,1-2-1,0,0
20165,1,5,1-2-1,0,0
20575,3,4,1-2-1,0,0
21920,1,8,1-2-1,0,0
22895,1,8,1-2-1,0,0
24450,3,5,1-2-1,0,0
25175,1,5,1-2-1,0,0
25405,1,2,1-2-1,0,0
26060,3,2,1-2-1,0,0
