tempo,origem,destino,msg_id,delivered,forward_util
2190,1,8,1-2-1,0,1
2575,1,4,1-2-1,0,1
3110,8,3,1-2-1,0,1
3115,3,8,1-2-1,0,0
3355,4,6,1-2-1,0,1
3410,8,6,1-2-1,0,0
3415,6,8,1-2-1,0,0
3690,1,6,1-2-1,0,0
3690,6,1,1-2-1,0,0
4760,6,4,1-2-1,0,0
4765,4,6,1-2-1,0,0
4875,4,3,1-2-1,0,0
4880,3,4,1-2-1,0,0
4965,4,5,1-2-1,0,1
5245,3,2,1-2-1,1,1
5810,8,3,1-2-1,0,0
6265,5,2,1-2-1,0,0
6580,6,5,1-2-1,0,0
6775,6,2,1-2-1,0,0
7005,1,4,1-2-1,0,0
7005,4,1,1-2-1,0,0
7655,4,7,1-2-1,0,1
8020,1,2,1-2-1,0,0
8510,8,5,1-2-1,0,0
10190,7,2,1-2-1,0,0
10385,4,7,1-2-1,0,0
10805,8,3,1-2-1,0,0
10905,4,6,1-2-1,0,0
11900,4,6,1-2-1,0,0
12495,4,5,1-2-1,0,0
13300,8,3,1-2-1,0,0
14555,8,1,1-2-1,0,0
14840,8,2,1-2-1,0,0
16095,4,8,1-2-1,0,0
17965,4,1,1-2-1,0,0
18495,4,6,1-2-1,0,0
19950,4,7,1-2-1,0,0
20190,4,6,1-2-1,0,0
20715,4,5,1-2-1,0,0
21945,4,3,1-2-1,0,0
22195,4,1,1-2-1,0,0
23820,4,7,1-2-1,0,0
24640,4,3,1-2-1,0,0
25500,4,5,1-2-1,0,0
25625,4,1,1-2-1,0,0
25670,4,6,1-2-1,0,0
25950,4,2,1-2-1,0,0
