tempo,origem,destino,msg_id,delivered,forward_util
350,1,3,1-2-1,0,1
740,3,7,1-2-1,0,1
4430,1,8,1-2-1,0,1
4500,8,2,1-2-1,1,1
4920,7,5,1-2-1,0,1
4925,5,7,1-2-1,0,0
5385,5,6,1-2-1,0,1
5430,1,4,1-2-1,0,1
6405,4,7,1-2-1,0,0
6405,7,4,1-2-1,0,0
6410,5,2,1-2-1,0,0
6455,1,2,1-2-1,0,0
6590,6,5,1-2-1,0,0
6790,3,2,1-2-1,0,0
6815,7,1,1-2-1,0,0
7440,4,1,1-2-1,0,0
10410,4,1,1-2-1,0,0
10560,6,5,1-2-1,0,0
10745,6,8,1-2-1,0,0
11015,4,2,1-2-1,0,0
11950,7,5,1-2-1,0,0
12165,6,5,1-2-1,0,0
13485,6,3,1-2-1,0,0
14575,7,1,1-2-1,0,0
15840,6,8,1-2-1,0,0
17430,6,5,1-2-1,0,0
17865,7,3,1-2-1,0,0
18565,6,5,1-2-1,0,0
18945,6,4,1-2-1,0,0
19040,7,1,1-2-1,0,0
20140,6,2,1-2-1,0,0
21350,7,4,1-2-1,0,0
23445,7,4,1-2-1,0,0
23555,7,1,1-2-1,0,0
26970,7,8,1-2-1,0,0
27320,7,3,1-2-1,0,0
27625,7,3,1-2-1,0,0
29815,7,1,1-2-1,0,0
33935,7,5,1-2-1,0,0
36680,7,2,1-2-1,0,0
